content,time,title
"Speaking at a virtual meeting with ministers and officials of Marathwada and Nashik divisions on the COVID-19 situation, the CM expressed concerns over asymptomatic patients, allowed to remain at home, stepping out without proper precautions and infecting others.,He said the focus should be on reducing the mortality rate.,Thackeray directed officials to ensure that people follow health norms like wearing masks, and that violators be fined.,Maharashtra's COVID-19 caseload stood at 13,00,757 as on September 25 while the cumulative death toll reached 34,761, as per the state health department.,""In Britain, asymptomatic positive patients are treated at home, but they are checked every day. They are shifted to hospitals, if needed. We are allowing asymptomatic patients to remain under home quarantine, but they are moving out and infecting others,"" the chief minister said.,""There is fear of a second wave (of coronavirus transmission) since more people are now moving out for work.,There is a danger of senior citizens getting infected at their homes,"" he said.,During his interaction with officials, Thackeray stressed the need to increase mass awareness, and tracing and testing.,""'My family, My Responsibility' is an important initiative in this regard. The campaign should become a health movement not just in our country but in the entire world,"" Thackeray said.,He said proper protocol should be followed in treating COVID-19 patients, ""and only medical prescription should be followed"".,He asked district-level task force comprising medical experts to remain in regular touch with the state-level task force.,The CM called for roping in folk artists for spreading the message of awareness in various dialects.,Thackeray said the number of RT-PCR tests needs to be increased.,""If results of antigen tests (for any person) return negative and symptoms prevail, then RT-PCR test is required and two swab samples need to be taken,"" he added.,The COVID-19 RT-PCR test is a real-time reverse transcription polymerase chain reaction (RT-PCR) test for the qualitative detection of nucleic acid from SARS-CoV-2 in upper and lower respiratory specimens.,The Rapid Antigen Detection Test (RADT) directly detects the presence or absence of coronavirus antigen in the patient's body within 30 minutes. ","Sep 26, 2020
                            ,06:20 PM (IST),23 mins ago                            ",Fear of second coronavirus wave as people moving out: Maha CM Uddhav Thackeray
"Bollywood actors Shraddha Kapoor and Sara Ali Khan left the Narcotics Control Bureau (NCB) office here on Saturday evening after recording statements in the drugs probe linked to the Sushant Singh Rajput death case.,The two were questioned at the NCB's zonal office at Ballard Estate in South Mumbai. Earlier, actor Deepika Padukone who was questioned by the NCB at a guest house in south Mumbai also left after recording her statement.,Shraddha Kapoor reached the NCB office around 12 pm and Sara Ali Khan reached an hour later, an NCB official said.,Sara's statement was recorded for around four and half hours. She left the NCB office around 5.30 pm. Shraddha left around 5.55 pm, after nearly six hours, the official said.,Both had worked with Sushant Singh Rajput in movies.,Deepika Padukone was also questioned by the NCB on Saturday, but at a different venue. Padukone was confronted with her manager Karishma Prakash during questioning, sources said.,Padukone, who reached a guest house in Colaba in south Mumbai—from where an NCB team is operating—around 9.50 am, left around 3.50 pm. Prakash was also allowed to go home around 3.40 pm, NCB sources said.,The agency has arrested actor Rhea Chakraborty, her brother Showik and some suspected drug peddlers in the case.,Rajput (34) was found hanging in his apartment in suburban Bandra on June 14.,Meanwhile, Deputy Commissioner of Police (Zone-I) Sangramsingh Nishandar requested media persons not to chase the vehicles of actors who are appearing before the NCB, saying it can put their own lives as well those of others on the road in danger.,If any vehicle is found chasing the actors' vehicles, it will be seized and stern action will be taken against the driver, he said. ","Sep 26, 2020
                            ,09:49 AM (IST),6 mins ago                            ","NCB grills Deepika Padukone for five hours; Shraddha Kapoor, Sara Ali Khan leave office"
"Defence Minister Rajnath Singh will unveil the inauguration stone of two underpasses at the Indian Military Academy here through a virtual programme on Monday.,The project will cost Rs 45 crore and is likely to be completed in two years, an IMA press release said.,Conceived in 1978, the long-awaited project will connect the north, south and central campuses of the academy separated by the NH-72, which is also known as Chakrata Road.,The underpasses will ease the traffic flow on the busy highway and also enhance training efficiency and security of the cadets and IMA personnel.,The e-unveiling ceremony will be witnessed via videoconferencing from New Delhi by Chief of Defence Staff Gen Bipin Rawat and Army Chief Gen M M Naravane.,Joining in from Shimla will be the GOC-in-C, Army Training Command, Lt Gen Raj Shukla.,Chief Minister Trivendra Singh Rawat, Chief Secretary Om Prakash and IMA Commandant Lt Gen Jaiveer Singh Negi will be present at the construction site to lay the foundation stone. PTI","Sep 26, 2020
                            ,05:47 PM (IST),45 mins ago                            ",Rajnath to e-unveil inauguration stone of underpasses at IMA Dehradun
"WhatsApp on Friday said messages sent on its platform are end-to-end encrypted and only the recipient of a message can read the content.,The statement comes at a time when WhatsApp chats of Bollywood actors about drugs have been purportedly leaked and has raised concerns among WhatsApp users about privacy of their conversations on the messaging platform.,“WhatsApp protects your messages with end-to-end encryption so that only you and the person you’re communicating with can read what is sent, and nobody in between can access it, not even WhatsApp,” a WhatsApp spokesperson said.,The spokesperson also said that people sign up on WhatsApp using only a phone number and that the Facebook-owned company does not have access to the message content.,“WhatsApp follows guidance provided by operating system manufacturers for on-device storage and we encourage people to take advantage of all the security features provided by operating systems such as strong passwords or biometric IDs to prevent third parties from accessing content stored on the device,” the spokesperson said. PTI","Sep 25, 2020
                            ,08:55 PM (IST),22 hours ago                            ","Messages are end-to-end encrypted, says WhatsApp amid alleged leaks"
"Chennai, September 26,The Central Bureau of Investigation (CBI) on Saturday filed a chargesheet against nine then officials of the Tamil Nadu Police in connection with two cases it registered over the custodial death of father-son duo P. Jeyaraj and J. Benniks.,A CBI spokesperson said that the agency filed the chargesheet against 9 then police officials—S. Sridhar, then Inspector and SHO, K. Balakrishnan, then SI, P. Raghuganesh, then SI, AS. Murugan, then HC, A. Samadurai, then HC, AM. Muthuraja, then Constable, S. Chelladurai, then Constable, X. Thomas Francis, then Constable and S. Veilumuthu, then Constable—all from Sathankulam Police Station in Tamil Nadu. The agency filed the chargesheet in a Madurai court under several sections of the Indian Penal Code.,According to the CBI official one accused, then a Sub Inspector, died during investigation. The CBI registered two cases on July 7 related to the allegations of custodial death of the father-son duo of traders in Tamil Nadu’s Kovilpatti on the request of the Tamil Nadu government and further notification by the Centre.,After registering the case, a CBI team camped continuously at Madurai and worked on the cases even through the Covid-19 pandemic.,“CBI investigation revealed that the father-son duo were arrested in the evening of June 19 and allegedly tortured at the Sathankulam Police Station by the accused in the evening as well as in the intervening night, consequent to which both of them succumbed to the injuries and died in the intervening night of June 22-23,” the official said. — IANS","Sep 26, 2020
                            ,05:22 PM (IST),1 hour ago                            ",CBI files chargesheet against 9 for custodial death of father-son
"Patna, September 26,Former Bihar DGP Gupteshwar Pandey met Chief Minister Nitish Kumar here on Saturday, lending credence to speculations that the IPS officer’s sudden move of taking VRS was propelled by the intention to join politics.,Pandey, who stepped down as the state police chief less than a week ago, however, insisted that he had walked down to the state headquarters of the JD(U), headed by the Chief Minister, to “thank” Kumar for the trust reposed in him by the latter.,“I discussed nothing political with the Chief Minister. I have worked with him for long and, after retirement, I just wanted to thank him for his support. If and when I decide to join any political party, I will make it known to all, Pandey told a posse of journalists waiting outside the JD(U) office at Birchand Patel Marg.,Although the IPS officer, who took VRS less than half a year before he was scheduled to superannuate, has chosen to keep his cards close to the rest, the grapevine has it that he is all set to join the JD(U) and get a ticket from one of the assembly segments in his native district of Buxar.,Reports in a section of the media also say that Pandey might be considered for the Valmiki Nagar Lok Sabha seat where a by-poll has been necessitated by the death of sitting JD(U) MP Baidyanath Mahto.,The JD(U) draws its support, largely, from among non-Yadav OBCs and Pasmanda Muslims. The party hopes that with the induction of Pandey it may be able to reach out to the Brahmins, traditionally supporters of the Congress who have gravitated towards the BJP of late.,Pandey had hit the headlines recently for his vocal condemnation of the non-cooperation meted out to the Bihar police team that had visited Mumbai to probe the death by suicide of Patna-born actor Sushant Singh Rajput.,With a candour that is usually not associated with bureaucrats, Pandey had lashed out at the municipal authourities in Mumbai when they had forcibly quarantined Vinay Tiwari, a young IPS officer from Patna who heading the investigating team until the probe was handed over to the CBI upon a request to the effect from the deceased actor’s father.,Pandey’s comment, while he was still the DGP, that actress Rhea Chakraborty  accused of abetment to suicide by Rajput’s father did not have the ‘aukaat’ (standing) to make any snide remarks against Nitish Kumar was also much talked about.,The Shiv Sena, which heads the ruling coalition in Maharashtra, had accused Pandey of acting as a political pawn of the ruling dispensation in Bihar ahead of the assembly elections.,Shiv Sena spokesman Sanjay Raut on the former DGP’s VRS said he was running a political agenda with his statements on the Mumbai case and now he is going to receive his award.,Maharashtra Home minister and NCP leader Anil Deshmukh Friday said that Pandey’s quitting the job confirmed his doubts that in Rajput’s death case he was making comments not as a DGP but as a BJP leader.,Pandey has earlier brushed aside criticism from the Shiv Sena, saying “they keep saying many things, I don’t give much credence to it.”,Pandey had resigned from service in 2009 to contest the Lok Sabha elections held that year. His resignation letter was, however, intriguingly not forwarded and he was reinstated into service a few months later.,Earlier, on Tuesday, decks seemed to have been cleared for Pandey’s future move as his application for VRS received an expeditious approval from Governor Fagu Chauhan and an exception was made in his case with the waiver of a mandatory three-monthlong cooling off period for government servants. — PTI","Sep 26, 2020
                            ,04:51 PM (IST),2 hours ago                            ",Ex-DGP of Bihar meets Nitish; speculations of joining politics intensify
"From October 1 this year, a “best before date” label will become mandatory for all loose sweet packets and non packaged sweets.,In an important notification issued on Friday, the apex food regulator of India said the decision had been taken in public interest.,“It has been decided that in case of non packaged and loose sweets, the container and tray holding the sweets at the outlet for sale must display the best before date mandatorily from October 1, 2020.,“In addition to this the food business operator dealing in loose sweets may also display the date of manufacturing which shall be voluntary and non binding,” an order from the Food Safety and Standards Authority of India said today.,The FSSAI added that FBOs will decide and display the best before date of sweets depending on the nature of the product and the local conditions.,The FSSAI also issued an indicative list of shelf life of various types of sweets under a document, “Guidance Note on Safety of Traditional Milk products.”,Centre bars blending in mustard oil,The FSSAI through a separate order today also barred the blending of mustard oil. The FSSAI regulations of 2011 permit admixture of any two edible vegetable oils where the proportion by weight of any edible oil used in the admixture is not less than 20 per cent.,“Now the government after due deliberation has decided to direct the FSSAI to prohibit blending in mustard oil,” an FSSAI order said.","Sep 25, 2020
                            ,09:07 PM (IST),22 hours ago                            ",‘Best before’ label must on loose sweets from October 1
"Delhi Chief Minister Arvind Kejriwal on Saturday wrote to Union Environment Minister Prakash Javadekar, recommending scaling up the use of a low-cost technology developed by scientists at the Indian Agricultural Research Institute (IARI) here to deal with stubble burning.,“IARI scientists have developed a chemical that decomposes stubble and turns it into manure. There is no need for farmers to burn stubble,” Kejriwal said.,Experts at the institute have developed what they call as “decomposer capsules”. Just four capsules can be used to prepare 25 litres of a solution, using some jaggery and chickpea flour, enough to cover one hectare of land.,“Scientists say stubble burning reduces soil fertility by killing the good bacteria present in it. But if the crop residue can be turned into manure, the use of fertilizers can be reduced,” the letter read.,Kejriwal said this method can be a good solution to the problem of stubble-burning and the city government is going to use it at a large scale to ensure there are ""absolutely no farm fires"" in the national capital.,He recommended Delhi's neighbouring states should be encouraged to use it as much as possible.,“I understand that there is not much time left this year. But if we come together, we will be able to stop stubble burning to some extent. Farmers in the neighboring states should be encouraged to use this technology as much as possible,” he said.,Kejriwal acknowledged the Centre and states' efforts to reduce stubble burning, but said the focus has been on crop residue management through machinery.,“The Centre has been providing subsidy on farm equipment, still farmers are required to spend a lot of money from their own pocket,” he said.,There are a lot of farmers who do not have machines to manage crop residue. They burn it instead. This method (decomposer capsules) can reduce the use of fertilizers and increased crop production, which is a win-win situation for farmers, he said.,The chief minister also sought time from the Union minister to discuss the issue with him.,Punjab, Haryana and Uttar Pradesh attract attention during the paddy harvesting season between October 15 and November 15.,Farmers set their fields on fire to quickly clear off the crop residue left behind after harvesting and before cultivating wheat and potato. It is one of the main reasons for the alarming spike in pollution in Delhi-NCR.,Last year, Punjab produced around 20 million tonnes paddy residue. Farmers burnt 9.8 million tonnes of it.,Farmers in Haryana burnt 1.23 million tonnes out of the 7 million tonnes of paddy residue produced.,Despite a ban on stubble burning in Punjab and Haryana, farmers continue to defy it as there is a short window between harvesting of paddy and sowing of wheat.,The high cost of manual or mechanical management of straw is a major reason why farmers choose to burn it.,State governments are providing 50 to 80 per cent subsidy to farmers and cooperative societies to buy modern farm equipment for in-situ management of paddy straw, installing paddy straw-based power plants and running a massive awareness campaign against stubble-burning.,But these measures are yet to make any significant impact on ground. ","Sep 26, 2020
                            ,04:50 PM (IST),2 hours ago                            ","Stubble burning: Kejriwal writes to Javadekar, suggests scaling up Indian Agri Research Inst's tech"
"Lucknow/Noida, September 25,Farmers and agitators held protests across Uttar Pradesh on Friday against the farm Bills passed by Parliament, alleging that the “anti-farmer” legislations are meant to benefit multinational companies and industrialists.,Farmers under the banner of Bhartiya Kisan Union (BKU), Samajwadi party and the Congress held protests in various districts of the state.,Hundreds of farmers sat on protests on the UP-Delhi border after they were stopped by police personnel from moving towards the National Capital, disrupting traffic in Noida and Ghaziabad.,A heavy deployment of police personnel in riot gear was made to ward off any disturbance during the protest, a part of the nationwide demonstration against the three farm Bills passed during the monsoon session.,Some organisations allege the Bills are “anti-farmer”, but the government argues that the farmers have been “misled” and the Bills actually free them to sell their produce outside the APMC mandis.,Samajwadi Party members held protest in all the districts of the state and sent a memoranda addressed to Governor Anandiben Patel, requesting her to ensure that these are not implemented in the state as they are “anti-farmer and anti-worker”.                             ,“On the directives of party’s national president, SP workers sent memoranda to the governor thorough their respective district magistrates, demanding that the anti-farmer and anti-workers bills should not be implemented in the state,” SP chief spokesperson Rajendra Chowdhury said.,In a statement issued here, party chief Akhilesh Yadav said his party has always been at the forefront of raising issues of public interest and always stood against the ruling party for their anti-people stand. He said in the present regime while youth is unemployed, big capitalists have their eyes on the farmers’ land.,“Laws are being made in Parliament only for multinational companies and a few industrialists. The BJP government has first introduced a Bill for exploitation of farmers to benefit capitalists and now a Bill of labour exploitation to benefit industrialists. They brought the Bills without taken any suggestions,” Akhilesh said.,Congress workers also held protests against the three Bills at several places while terming them “anti-farmer”.,In Noida, the farmers were at the Noida Gate in Sector 14A near Chilla, at the UP-Delhi border, where they were stopped by the Gautam Buddh Nagar police around 12 noon, officials said.,The farmers under the BKU banner alleged that the Bills were “anti-farmer”.,“Today’s protest is part of a bigger statewide and nationwide agitation by farmers against the farm-sector-related Bills passed in Parliament recently. The farmers are opposed to these ‘black laws’. Our demand is that a law should be made that fixes the MSP (minimum support price) as the lowest amount for purchasing crops from farmers,” BKU’s Meerut Zone president Pawan Khatana told PTI.,Barricades came up amid heavy deployment of police personnel at the Noida-Delhi border where the farmers, who travelled on foot, two-wheelers and tractor trolleys, staged a demonstration and held a ‘panchayat’ addressed by regional farm leaders and BKU office-bearers.,The gathering disrupted traffic movement on the key road between Noida and Delhi.,In Ghaziabad, the protestors led by BKU’s state unit vice president Rajbir Singh and secretary Harendra Nehra submitted a memorandum outlining their demands to Additional District Magistrate (City) Shailendra Kumar.,Some members of BKU (Ambawat) staged a protest march and raised slogans against the Bills and handed over a memorandum to Assistant Superintendent of Police Keshav Kumar near Bhopura trisection at Loni road.,In Gorakhpur division, including Gorakhpur, Deoria, Kushinagar and Maharajganj districts,  the BKU, the Congress and the Samajwadi Party workers held protests and demanded that the government roll back the Bills immediately.,In Gorakhpur, BKU and the Congress party held a demonstration at Rani Laxmibai Park in Nagar Nigam campus. When the Congress workers tried to move towards the collectorate, police stopped them near the Nagar Nigam gate.,In Deoria , BKU, SP and the Communist parties along with others held a protest at Subhash Chowk. They were also stopped by the police when they tried to move towards the collectorate. Over two dozen protesters also submitted a memorandum to the district magistrate.,In Kushinagar, the demonstration was held at the district headquarters and in Maharajganj, protestors marched from Anandnagar Sugar Mill to Vishnu Mandir Chauraha at Anand Nagar in Farenda Tehsil and submitted a memorandum to officials.,In Jalaun, BKU activists held a demonstration by blocking traffic jam at the toll plaza on the national highway.,The agitating farmers also submitted a memorandum, addressed to the Prime Minister, to the district administration officials.,Due to the agitation, traffic snarls were witnessed on the national highway, while the movement of vehicles was stopped. The traffic was affected for over half an hour.,Opposition parties and farmers in some states have been opposing the farm Bills but the government has assured that the legislation would benefit crop-growers.,The Farmer’s Produce Trade and Commerce (Promotion and Facilitation) Bill, 2020, the Farmers (Empowerment and Protection) Agreement of Price Assurance and Farm Services Bill, 2020 and the Essential Commodities (Amendment) Bill, 2020, now await Presidential assent. PTI","Sep 25, 2020
                            ,08:40 PM (IST),22 hours ago                            ",Farm Bills: Protests held across UP; farmers stage ‘panchayat’ at Delhi-UP border
"To ensure distancing norms during the counting of votes in Bihar, the Election Commission has issued guidelines which include reduction in the number of counting tables along with an increase in the number of counting halls to ensure that results are not delayed.,The EC said no more than seven counting tables, instead of 14 counting tables, should be allowed in a counting hall.,“Hence, counting of votes of a constituency may be considered at 3-4 halls by appointing additional assistant returning officers,” the EC said on Friday.,The counting of votes will take place on November 10 for the three-phase elections.,According to guidelines, strong rooms should be sanitised before storing the EVMs used in elections.,It has also directed that carrying cases of EVMs and paper trail machines should be sanitised before placing them over counting tables.,The results from the control units should be displayed on a large screen to avoid accommodation of a large number of counting agents. One control unit and at least one ballot unit makes for one EVM.,If required, postal ballots may also be counted in a separate hall under the supervision of the returning officer or the assistant returning officer, it said.,Like in the past, the commission has roped in Investigation Directorate of the Income Tax Department, Enforcement Directorate, Financial Intelligence Unit (FIU-IND), DRI, RPF, Commercial Tax Department and Narcotics Control Bureau to monitor election expenditure of candidates and to prevent misuse of  money power to influence voters.,The Investigation Directorate of Income Tax Department has been asked to activate Air Intelligence Units in the airports of Bihar and also to gather intelligence and take necessary action to check movement of large sums of money in the state, the commission said. PTI","Sep 25, 2020
                            ,09:34 PM (IST),21 hours ago                            ",EC issues counting day guidelines to ensure distancing norms
"Tribune News Service,New Delhi, September 25,The Supreme Court on Friday reserved its orders on a PIL seeking full refund for airline tickets cancelled due to COVID-19 lockdown.,A three-judge Bench headed by Justice Ashok Bhushan reserved its verdict after hearing counsel for petitioner Pravasi Legal Cell, various airlines, the Centre and Directorate of Civil Aviation.,On behalf of the Centre, Solicitor General Tushar Mehta clarified that credit shell, i.e., voucher facility can’t be availed by travel agents who booked tickets during the lockdown.,The Bench wanted to know if the voucher was not used within the deadline who would get the money – passenger or the agent.,Noting that it would depend upon the contract between the passengers and agents, Mehta said the government didn’t control contractual obligations between them.,The court had on Wednesday asked the Centre to clarify the modalities of refund of air tickets to passengers and travel agents for flights cancelled during COVID-19 lockdown.,As advocates representing airlines talked about massive losses faced by them due to COVID19 lockdown, air travellers’ counsel asserted that they can’t be made to suffer and their money has to be refunded.,The Bench – which is seized of a PIL seeking air tickets refund for flights cancelled due to COVID-19 lockdown – posed several questions to the Centre and Directorate General of Civil Aviation regarding refund.,The DGCA had earlier told the top court that full refund shall be provided by airlines immediately for tickets booked during the COVID-19 lockdown for domestic or international travel within the lockdown period.,If airlines were not able to refund on account of financial distress, they shall provide a credit shell equal to the amount of fare collected and this shall be issued in the name of the passenger who has booked the ticket for domestic travel directly or through an agent including online platforms, the DGCA had said.,Passengers entitled to full refund for air tickets booked during Lockdown 1 & 2 during which air travel was banned due to COVID-19 pandemic, the Centre had earlier told the Supreme Court.,“If the tickets have been booked during the first lockdown period, i.e. 25th of March, 2020 to 14th of April, 2020 for the journeys to be undertaken in both first and second lockdown period i.e. from 25th of March, 2020 to 3rd of May, 2020, in all such cases, full refund shall be given by the airlines immediately,” the Directorate General of Civil Aviation had said regarding domestic airlines’ tickets booked directly by the passenger with airlines.,Similarly, for international travel when the ticket has been booked on an Indian carrier and the booking is ex-India, it had said, “If the tickets have been booked during the lockdown period for travel within the lockdown period, in all such cases full refund shall be given by the airlines immediately. This amount shall be passed on immediately by the Agent to the passengers, as the case may be.”","Sep 25, 2020
                            ,09:04 PM (IST),22 hours ago                            ",COVID-19 lockdown: SC reserves verdict on PIL seeking full refund for cancelled tickets
"Tribune News Service,New Delhi, September 25,Ahead of a possible meeting of Foreign Ministers from India, the US, Japan and Australia towards the end of the year, senior diplomats from these countries held a video-conference on Friday for consultations on regional and global issues of common interest.,Discuss security,The officials exchanged views on ongoing and proposed practical cooperation in areas of connectivity and infrastructure development, and security matters,They noted the objective is to promote peace, security and stability in the Indo-Pacific region - an area where China has started to become more active,Taking up the threads from those interactions, the officials exchanged views on ongoing and proposed practical cooperation in the areas of connectivity and infrastructure development, and security matters, including counter-terrorism, cyber and maritime security. It noted the objective is to promote peace, security and stability in the Indo-Pacific region — an area where China has started to become more active.,In the context of the ongoing Covid-19 pandemic, the officials underscored the importance of enhancing the resilience of supply chains and sharing best practices on how to combat the pandemic, said a MEA statement.,The officials reaffirmed their commitment towards a free, open, prosperous and inclusive Indo-Pacific region based on shared values and principles and respect for international law.,The officials reiterated their support for ASEAN-Centrality and ASEAN-led mechanisms, particularly the leaders-led East Asia Summit, in the regional architecture for the Indo-Pacific, and their readiness to work with ASEAN and all other countries towards realising a common and promising vision for the Indo-Pacific.,They appreciated the Vietnamese chairmanship of the ASEAN and looked forward to the 15th East Asia Summit in November this year.","Sep 26, 2020
                            ,07:25 AM (IST),9 hours ago                            ",Quad nations resolve to cooperate in Asia-Pacific
"New Delhi, September 25,The National Capital recorded 3,827 fresh COVID-19 cases on Friday, taking the infection tally to over 2.64 lakh, while the death toll rose to 5,147, authorities said.,These fresh cases came out of 59,134 tests conducted the previous day.              ,Twenty-four fresh fatalities were recorded in the last 24 hours, according to the latest bulletin issued by the Delhi government.,On Thursday, 3,834 fresh COVID-19 cases were reported in the national capital, which had taken the tally to over 2.60 lakh, while the death toll had risen to 5,123. ,The tally of active cases on Friday declined to 30,867 from 31,125 the previous day. The total number of cases climbed to 2,64,450 on Friday.         ,The number of containment zones in Delhi jumped to 2,124 from 2,059 on Thursday, the bulletin said.,The positivity rate on Friday stood at 6.47 per cent while the recovery rate was 86.38 per cent, the bulletin said, adding that the case fatality rate stood at 1.95 per cent.,The Delhi government has significantly ramped up testing in the past few days.                ,The number of tests conducted and corresponding fresh cases reported, ranged from 24,198 (2,312) on September 1 to 59,183 (3,714) on September 24.              ,The number of Rapid Antigen Tests conducted on Friday stood at 47,337 while the RT-PCR, CBNAAT and True NAAT tests figures were 11,997, in all adding to 59,134, according to the bulletin.                     ,The number of tests done per million as on Friday was 1,48,192 while the total number of tests stood at over 28,15,650 lakh.,Delhi Health Minister Satyendar Jain held a meeting with medical directors and medical superintendents of all Delhi government hospitals to review the status of testing.,Delhi Chief Secretary Vijay Dev also held a review meeting with all district magistrates on COVID-19 management.,Since August 18, cases again have been coming in four-figure count in the city.,According to the bulletin, out of the total number of 15,812 beds in COVID hospitals, 8,822 are vacant.,It said 1,528 beds in COVID care centres are occupied by persons under quarantine, including travellers who have returned by the Vande Bharat Mission and bubble flights.,The bulletin said 2,28,436 patients have recovered, been discharged or migrated so far. The number of people in home isolation rose to 18,096 from 17,995 the previous day. PTI","Sep 25, 2020
                            ,10:02 PM (IST),21 hours ago                            ","3,827 fresh COVID-19 cases take Delhi tally to over 2.64 lakh; death toll mounts to 5,147"
"A special court here has granted the Enforcement Directorate five days custody of Kannada film actresses Ragini Dwivedi and Sanjjanaa Galrani and three others, who were arrested in a drugs case.,Dwivedi, Galrani, Rahul Thonse, party organiser Viren Khanna and BK Ravishankar, whose custody ED has sought, are accused of not only consuming drugs but also supplying them in parties through the drug peddlers.,In its submission to the NDPS (Narcotic Drugs and Psychotropic Substances) Special Court, the ED said the preliminary inquiry of the money laundering investigation revealed a huge amount of proceeds of crime in money laundering activities.,“If such proceeds of crime involved in money laundering are not attached or confiscated immediately, the objects of the Act shall be defeated,” the ED said in its submission.,The ED said to unearth or trace the properties, which are acquired by the accused “by way of extortion, killing, dealing of drugs etc, recording written statements from the accused person is essential to know the details of properties purchased and investments made out of the proceeds of crime”.,Meanwhile, a Nigerian drug peddler Ossy, who was reportedly supplying drugs to bigwigs involved in the drugs case, has been arrested, a Central crime branch official said.,According to police, he is allegedly an associate of Simon, another Nigerian drug peddler already arrested.,Police seized some synthetic drugs from his possession, the police said.,The police have arrested 15 people in connection with the case while many others are at large.,A report from Mangaluru said dancer-choreographer Kishore Aman Shetty and his aide Aqeel Nausheel, charged with drug consumption and peddling, were on Friday remanded to judicial custody till October 9.,They were produced before the special sessions court by the narcotics crime police through video conference on expiry of their seven days police custody today.,The two were arrested by central crime branch (CCB) police on September 19 on charges of possession, consumption and peddling of drugs.,Aska, a woman from Manipur who partied with Shetty and Tarun, his close friend, have also been arrested in connection with the case. PTI","Sep 25, 2020
                            ,10:07 PM (IST),21 hours ago                            ","Drugs case: ED gets 5 days custody of Kannada actresses Ragini Dwivedi, Sanjjanaa Galrani"
"New Delhi, September 25,The Supreme Court Friday said that the Central government is the authority competent to transfer a 2013-batch IAS officer, who took on transport mafia in Bihar, from one cadre to another.,The apex court granted liberty to the IAS officer, who is fighting a legal battle for his inter-cadre transfer, to make a fresh representation to the Department of Personnel and Training (DoPT) within two weeks in this regard in light of the Delhi High Court's last year decision.,The High Court had in July last year asked the Centre to initiate the process of inter-cadre transfer of IAS officer Jitendra Gupta forthwith and issue an order transferring him to a cadre outside the Bihar cadre.,A Bench headed by Justice Ashok Bhushan said the representation might be considered by the competent authority “sympathetically” and appropriate decision be communicated within two months from the date of receipt of representation.,“The proceedings of inter-cadre transfer are awaiting finalisation for the last more than two years. The appellant (Gupta) who is ready to render his services in any other state, which state needs to utilise his services for the welfare of the people,” the Bench, also comprising Justices RS Reddy and MR Shah, said in its order.,“There is no doubt that it is the Central Government which is authority competent to transfer the appellant from one cadre to another,” the Bench observed.,The apex court delivered the order on Gupta's plea challenging the High Court's order of December 24 last year which had rejected his plea seeking initiation of contempt action against the authority concerned for allegedly not complying with the directions given by a division bench of the high court in its July last year verdict.,In its order, the top court said that the officer could not insist that he should be transferred to Haryana.,“We, however, are inclined to grant a liberty to the appellant (Gupta) to make a fresh representation to the Secretary, Department of Personnel and Training, Government of India in reference to letter dated December 13, 2019 within two weeks from today with regard to his inter-cadre transfer in light of judgment of Delhi High Court dated July 2, 2019,” said the Bench.,“It shall be open for the appellant to give his willingness/consent with regard to any other state. The representation may be considered by the competent authority sympathetically and appropriate decision be communicated at an early date preferably within two months from the date of receipt of the representation,” it said.,After the High Court's July last year order, a letter dated December 13, 2019 was issued by the Centre to Gupta to convey his willingness or consent for inter-cadre transfer to Nagaland, Andhra Pradesh or Manipur cadre which are having the maximum shortage of IAS officer as on date so that the matter could be considered further in the department.,During the arguments before the apex court, Gupta's counsel had argued that the High Court's July last year order had not been complied with by the authority.,Solicitor General Tushar Mehta had submitted that no contempt was committed by the authority and under the High Court's July last year order, the Centre was to take decision regarding inter-cadre transfer of Gupta as per law., “In the facts of the present case, we are of the view that present was not a case of any willful disobedience of the direction of the High Court dated July 2, 2019 and the high court rightly refused to initiate contempt proceedings,” the Bench said, while disposing of the appeal.,It said that the apex court had earlier passed two orders in the matter with the hope that the matter “may be amicably settled”.,A Division Bench of the high court had in July last year said that “willingness/consent” of Gupta be also sought for inter-cadre transfer as per law and the entire process be completed within four weeks.,""If we fail in our duty to protect a man, who has had the nerve to stand up against a mafia and the State machinery, we would be doing great disservice to the system and setting a bad precedent, where no officer would gather the courage to stand up against the wrongdoers,” said the High Court had said.,Before the High Court, Gupta had sought transfer to Haryana alleging threat to his life for acting tough against the transport mafia in Bihar.,The Central Administrative Tribunal (CAT) had earlier directed the Centre to consider the case of the officer for inter-state deputation to Haryana or for Central Government deputation.,Thereafter, Bihar Government had challenged the CAT order before the high court.,In 2016, Gupta was arrested in a corruption case and was sent to jail. He was later granted bail and the FIR was quashed following Patna High Court's order. PTI","Sep 25, 2020
                            ,09:54 PM (IST),21 hours ago                            ",Centre is authority competent to transfer IAS officer from one cadre to another: SC
