content,time,title
"Sochi, September 25,Former Ferrari team principal Stefano Domenicali is replacing Chase Carey as president and CEO of Formula One from next year.,Carey will move into a non-executive chairman role after being appointed by F1 Group owner Liberty Media nearly four years ago, F1 also announced on Friday.,Carey replaced Bernie Ecclestone, who ran the series for more than 40 years, and Carey successfully negotiated a transition to a more digital-friendly era while refreshing the race calendar with Vietnam coming in and the Netherlands returning.,“It's been an adventure and I've enjoyed working with the teams, the FIA and all of our partners,"" Carey said in a statement.,""I look forward to staying involved and supporting Stefano as he takes the wheel.”      ,The 55-year-old Domenicali spent 23 years with Ferrari until 2014 and later worked with Audi before his most recent job as CEO of sports car maker Lamborghini.,“I am thrilled to join the Formula One organization, a sport that has always been part of my life,” said Domenicali.,“I was born in Imola and live in Monza. I've remained connected to the sport through my work with the single seater commission at the FIA.""     ,His arrival adds to a group of former Ferrari team bosses in key positions overseeing F1. Ross Brawn, who oversaw Ferrari strategy during its golden era with Michael Schumacher at the wheel, is the F1 managing director for motorsport, and former Ferrari team principal Jean Todt is president of the FIA governing body.,Ferrari team principal Mattia Binotto praised Carey's contribution to improving working relations inside a series often noted for its infighting.,“There have been many positive changes made to the sport under his leadership, in particular the promoter's relationship with the teams,” said Binotto.,“And let's not forget that Formula One has managed to put on a world championship this year under very difficult circumstances.”        ,The 66-year-old Carey was widely praised in F1 for getting the current season started amid the coronavirus pandemic, negotiating with circuits that have never previously been used in order to have a 17-race calendar.,This season's racing has proved a success, with an exciting race at Monza and a thriller at Mugello.,“I'm proud of the team that's not only navigated through an immensely challenging 2020 but returned with added purpose and determination in the areas of sustainability, diversity and inclusion,” said Carey.,“I'm confident that we've built the strong foundation for the business to grow over the long term.” AP","Sep 25, 2020
                            ,10:28 PM (IST),20 hours ago                            ",Ex-Ferrari team boss Domenicali to be new Formula One CEO
"Tribune News Service,New Delhi, September 25,The National Rifle Association of India (NRAI) has called for a national camp of a full squad of over 100 shooters and coaches. The decision might raise a few eyebrows as to why priority isn’t given to the training of the Olympics core group of shooters. However, NRAI wants to restart sporting activities and start preparations for the busy 2022 calendar, which includes the Commonwealth and Asian Games.,Also, it is understood that apart from the trap discipline, in which India might go unrepresented at the 2021 Olympics, the team for next year’s World Cup will consist of shooters who have won Olympics quotas for the country. “The Olympics team should be selected for the World Cups to get them into competition mode as the 2021 Games is our first priority,” Deepali Deshpande, chief coach of the Indian rifle team, told The Tribune. “Also, shooters from the non-Olympics events have been included because from January we will start selections and plans for the Asian and Commonwealth Games.”,Chandigarh: Chandigarh’s Gurjoat Siingh Khangura (in pic), who is part of the core group of Indian shooters for the Tokyo Olympics 2021 in skeet, has signed up with PlayWrite Foundation, which will represent him in commercial engagements. PlayWrite has ventured into sports management with this signing, but since it is a non-profit, funds generated will be used to support young girls in sport.,Subject to approval from the Sports Authority of India (SAI), the rifle and pistol camp is scheduled to be held from October 5 to November 8 and the shotgun camp on October 20-30. Interestingly, NRAI has made attending the camp optional and it will seek the shooters’ opinion once it gets the approval from SAI. “Proposal has been sent to SAI for approval. Strict compliance of SOP issued by MHA and Covid test by a Govt authorised Lab is must for all Shooters and coaches,” NRAI stated. “The test report should not be older than 48 hours from joining the camp on 5th October 2020 (Rifle/Pistol). This report will have to be submitted at the time of joining the camp. No personal coaches/parents/ guests will be allowed to enter the range. Detailed circular will be issued on receipt of approval of SAI.”,The original plan was to call for the camp only those shooters who compete in the Olympics disciplines, but NRAI has included other shooters after a few coaches insisted.,However, not everyone is on board. NRAI’s advisor and former shooter Ronak Pandit has advised the federation to keep the camp only for the Olympics core group. Only if everything goes well should a full-fledged camp be held, Pandit has advised NRAI.","Sep 26, 2020
                            ,07:23 AM (IST),11 hours ago                            ","Eye on busy 2022, NRAI calls for camp"
"Sao Paulo, September 26,Injured Manchester City striker Gabriel Jesus was replaced by Hertha Berlin’s Matheus Cunha in Brazil’s squad for the two opening rounds of South American World Cup qualifiers in October.,The Brazilian Football Confederation said in a statement its medical team heard from City that Jesus was injured on Monday during the 3-1 win against Wolverhampton in the English Premier League, without elaborating. Jesus scored the third goal near the final whistle.,The 21-year-old Cunha received his first call-up from Brazil. He has scored twice for Hertha Berlin in two matches of the new season.,Cunha was Brazil’s top goal-scorer in qualifying for the Tokyo Olympics, with five in seven matches.,Brazil starts training on October 5 outside Rio de Janeiro. Four days later, it will begin qualifying against Bolivia in Sao Paulo. On October 13, coach Tite’s team will face Peru in Lima.,The other strikers in the squad are Neymar (Paris Saint-Germain), Roberto Firmino (Liverpool), Rodrygo (Real Madrid), Everton (Benfica), and Richarlison (Everton). — AP","Sep 26, 2020
                            ,11:51 AM (IST),7 hours ago                            ",Jesus Gabriel out and Matheus Cunha in for Brazil’s World Cup qualifiers
"Javi Martinez is Bayern Munich’s Mr. Super Cup. Seven years after scoring an extra-time goal to help Bayern win their last UEFA Super Cup, Martinez netted the winner in the 104th minute as the German club beat Sevilla 2-1 in the European curtain raiser in a stadium partially filled with fans. Europa League champions Sevilla took an early lead when David Alaba fouled Ivan Rakitic and Lucas Ocampos converted the 13th-minute penalty. Champions League winners Bayern leveled when Leon Goretzka hammered in a ball expertly cued up for him by Robert Lewandowski in the 34th. Bayern lifted a fourth trophy in three months after the Bundesliga, German Cup and Champions League.","Sep 26, 2020
                            ,07:25 AM (IST),11 hours ago                            ",Bayern’s winning streak continues with Super Cup title
"Madrid, September 24,Lionel Messi will be there when Barcelona starts its season on Sunday, just as he has been for the last two decades.,His every move, however, will be scrutinised like never before.,After all, never before had Messi told the club that he wanted to leave, and never before had Messi been forced to stay.,Will Messi still give his best? Will he still be motivated? Will the transfer saga affect him? Some of those questions may start being answered on Sunday when Barcelona opens its Spanish league season against Villarreal at the Camp Nou.,It will be the club's league debut after the first two matches were postponed because of its participation in the Champions League late last season.,The team's last official match was the embarrassing 8-2 loss to Bayern Munich in the Champions League quarterfinals in August, one of the worst defeats in the club's history and in Messi's career. The result thrust Barcelona into one of its worst crises ever, and led Messi to make public his desire to leave.,The Argentina great eventually backtracked after Barcelona denied his request to leave for free. He said he didn't want to get into a legal dispute with the “club of his life”.       ,But Messi made it more than clear that he would have rather left, and openly criticised club president Josep Bartomeu for not keeping his promise to let him go.,Still, Messi said he would give his best despite having wanted to leave, and there were no signs of any letdown in the preparation matches in which he played ahead of what should be his final season with the club.,“For a moment I thought he wouldn't stay with us,” said Barcelona teammate Sergi Roberto.,“He's our captain, the best player this club has ever had and the best player in the history of soccer. I couldn't imagine Barça without Leo. It's normal that he may have wanted a different experience, but he has given it all for this club throughout the years. He has been motivated since he came to the first team. He is very professional.” ,Messi stayed but Barcelona will have a new coach as part of the profound changes announced by the club following the loss to Bayern.,Ronald Koeman arrived to replace Quique Setién, and it didn't take long before the Dutch coach said he wanted to revamp the squad. Barcelona will start the season without some of its key players from recent years, including Ivan Rakitic, who rejoined Sevilla, and Luis Suárez, who joined rival Atlético Madrid.,Also new for Barcelona is the fact that it will be coming off a trophy-less season for the first time since 2007-08. The team finished five points behind Real Madrid in the league last season despite having the lead when the competition was interrupted by the coronavirus pandemic with 11 matches remaining.,Defending champion Real Madrid has a difficult second match on Saturday against Real Betis, which has won two in a row to start the season under veteran Chilean coach Manuel Pellegrini, a former Madrid coach.,Madrid struggled in attack in its opening 0-0 draw at Real Sociedad last Sunday, when Eden Hazard still wasn't available. It remains unlikely that Hazard will be fit to face Betis at the Benito Villamarín Stadium.,Atlético will make its Spanish league debut on Sunday against Granada at the Wanda Metropolitano Stadium, but it's unclear if Suárez will be ready to play after joining from Barcelona.,Diego Costa was set to be in the attack after Álvaro Morata joined Juventus to open space for Suárez.,Like Atlético and Barcelona, Sevilla also had its first two matches postponed because of European competition after winning the Europa League in August. And it's opener on Sunday at promoted Cádiz will come only three days after it plays Bayern Munich in the Super Cup. AP","Sep 24, 2020
                            ,06:33 PM (IST),2 days ago                            ",Revamped Barcelona starts new season with spotlight on Messi
"Indian men’s team goalkeeper Gurpreet Singh Sandhu and women’s team’s mid-fielder Sanju were today declared the winners of the All India Football Federation (AIFF) Footballer of the Year awards for the 2019-20 season. This is the first time Sandhu has received the award. He has become the second goalkeeper, after Subrata Paul (2009), to get the award.,Punta Cana (Dominican Rep.),Anirban Lahiri staged a superb fightback after an early setback to shoot a 3-under 69 in the first round of the Corales Puntacana Resort & Club Championship. Lahiri, who had a triple-bogey on the second hole and a bogey on the third, started the recovery soon after with an eagle on the fourth. Lahiri had six birdies against just one more bogey. He is tied-29th. Arjun Atwal had a rough front-nine with bogeys on first and ninth and a double on eighth, but on the back-nine, he birdied three times to finish at 1-over 73 to be tied-105th. Four players share the lead at 7-under.,Paris,Already repeatedly trimmed, crowd sizes for the French Open have been reduced again — to only 1,000 spectators per day — because of the worsening coronavirus in Paris. The new limit is reduced from 5,000 per day. “It’s a bit of a tough blow,” tournament director Guy Forget said. Tickets will be refunded “with a bit of heartache because we are convinced that we would have been able to welcome the 5,000 people in question who we had been counting on,” he said.,New York,Anthony Davis scored a game-high 34 points, while LeBron James added 26 as Los Angeles Lakers never lost the lead over the final three quarters en route to a 114-108 victory over Denver Nuggets in Game 4 of the Western Conference finals. The top-seeded Lakers hold a 3-1 lead in the series.,London,Liverpool teenager Curtis Jones scored twice in a 7-2 victory over Lincoln in the League Cup, and defending champion Manchester City edged past Bournemouth 2-1. Agencies","Sep 26, 2020
                            ,07:26 AM (IST),11 hours ago                            ","AIFF names Gurpreet, Sanju year’s best players"
"New Delhi, September 24,The sudden death of Australian great Dean Jones due to a cardiac arrest on Thursday left the cricketing world in shock as tributes poured in for the affable cricketer-turned-commentator.,Jones, 59, was in Mumbai with the Star Sports' commentary team for the Indian Premier League.,""Absolutely heartbreaking news about Dean Jones passing away. A wonderful soul taken away too soon. Had the opportunity to play against him during my first tour of Australia. May his soul rest in peace and my condolences to his loved ones,"" tweeted Indian legend Sachin Tendulkar.,India captain Virat Kohli wrote: ""Shocked to hear about the tragic loss of Dean Jones. Praying for strength and courage to his family and friends."",India head coach Ravi Shastri and former opener Virender Sehwag also condoled his demise.,Current and former Australia players too were left speechless after coming to know about the tragic news.,""I can't believe this news. So very sad to hear about this. Rip Deano, you will be missed,"" David Warner, who is leading Sunrisers Hyderabad in the IPL, tweeted.,Australian limited overs skipper Aaron Finch, who is with the RCB this IPL, said: ""Still in shock hearing the news of Deanos passing. Thoughts are with Jane and the family at this incredibly tough time. A great man with an amazing passion for the game."",World Cup-winning captain Michael Clarke wrote: ""Speechless. Devastated. RIP great man."",The official handle of the Indian Premier League posted: ""We are extremely shocked and sad to learn of the untimely demise of Mr. Dean Jones. His energy and enthusiasm for the game will be truly missed. Our thoughts with his family, friends and his followers in this hour of grief."",In a statement, Cricket Australia chairman Earl Eddings expressed his grief and lauded Jones' cricketing and broadcast career.,""Dean Jones was a hero to a generation of cricketers and will forever be remembered as a legend of this great game,"" said Eddings.,""Anyone who watched cricket in the 1980s and 1990s will fondly recall his cavalier approach at the crease and the incredible energy and passion he brought to every game he played.,""Although many remember him for his brilliance in the 50-over game, arguably Jones' finest moment in the national team came in scorching conditions in Chennai in 1986, where his selfless and courageous innings of 210 helped Australia to a famous tie against India.,""Jones remained an immensely popular figure in Australian and Victorian cricket throughout his life and was a much-loved columnist and commentator in every corner of the cricketing world.,""This is a truly sad day. Deano's loss will be felt not just at home in Australia, but across the globe. Our thoughts and best wishes are with his wife Jane and daughters Isabella and Phoebe,"" said Eddings.,There was never a dull moment when Jones was around, whether it was on the cricketing field or in the commentary box.,""Very sad to hear of the passing of Dean Jones. He was always a fantastic bloke to have a yarn with around a cricket field. I remember in Canada one of his stories was so funny I actually forgot to warm up to bowl pre-game. RIP,"" wrote New Zealand all-rounder James Neesham, who is also playing in the IPL.,Jones also worked as a coach in the Pakistan Super League.,""Shocked to hear the news regarding the passing of Dean Jones. He really loved Pakistan cricket and was an amazing man. Thoughts with his family at this difficult time.,""Jones was one of the great ambassadors of the game associating himself with Cricket development across South Asia. He was passionate about discovering new talent and nurturing young cricketers,"" said Pakistan pacer Wahab Riaz. PTI","Sep 24, 2020
                            ,06:19 PM (IST),2 days ago                            ",Dean Jones' sudden death leaves cricketing world in shock
"Paris, September 24,Rafa Nadal has the perfect chance to equal Roger Federer's record 20 Grand Slam titles at the French Open he has made his own, but for once the conditions are stacked against the King of Clay heading into the rescheduled tournament.,A record 12-time winner at Roland Garros, Nadal usually lands in Paris in May fresh from romping through the claycourt season from Monte Carlo to Rome, before pummelling the pretenders to his crown at Roland Garros.,Three of his French Open crowns have been achieved without even dropping a set.,But this time he heads for the French capital after playing only three matches in the last six months because of the COVID-19 pandemic that prompted his decision to sit out the US Open over concerns about the virus.,He resumed with a couple of wins against Dusan Lajovic and Pablo Carreno Busta in the Italian Open last week but the rustiness of the long lay-off was evident during his shock quarter-final defeat to Argentina's Diego Schwartzman.,Nadal made 30 unforced errors against Schwartzman and surrendered his serve five times in the straight sets defeat, explaining the loss as due to a ""completely special and unpredictable year"".,For six-time Grand Slam champion Boris Becker, Nadal's scant preparation could prove costly.,""Even a Rafael Nadal needs match practice, and that's missing this year,"" Becker said. ""He remains my number one for the title, but I think the others' chances are much better this year. This year is different."",While there are doubts about Nadal's form, his two closest competitors Dominic Thiem and Novak Djokovic will be better prepared. Federer is missing the tournament due to recovering from knee surgery.,Thiem, beaten by Nadal in the last two Roland Garros finals, will be feeling confident after winning the US Open to finally land a first career grand slam, while world number one Djokovic went on to beat Schwartzman in the Italian Open final.,Nadal has had the better off Djokovic on clay in recent years but he will have to cope with different conditions this time due to a cooler climate than the usual warmth and the addition of night games.,""Definitely Diego showed that Rafael is beatable on clay,"" Djokovic said after the Rome final.,""The conditions that they played on, obviously heavy clay, not much bounce, humid, night sessions, we are going to have that as well in Paris. I'm pretty sure that he does not prefer that to a high bounce. I know he likes the high bounce.,""He likes the hot and warm and fast conditions, where he can use his spin a lot. Let's see. It's going to be interesting. Even though he's the favourite, I think there are players that can win against him there."" Reuters","Sep 24, 2020
                            ,05:07 PM (IST),2 days ago                            ",Nadal's Parisian procession threatened by long lay-off
"Dubai, September 24,Skipper K L Rahul's sublime hundred was the highlight of an all-round performance as Kings XI Punjab defeated Royal Challengers Bangalore by a whopping 97-run margin here on Thursday.,Opening the innings, Rahul punished the RCB bowlers into submission to help KXIP to a daunting 206 for three before the bowling attack put up a disciplined effort to bundle Virat Kohli's side for 109 with three overs to spare.,The KXIP skipper, who was dropped by Kohli late in the innings, scored an unbeaten 132 off 69 balls that was laced with 14 boundaries and seven sixes.,With his spectacular knock, Rahul surpassed Rishabh Pant (128 in 2018) to post the highest individual score by an Indian and a captain in IPL history.,It was a rather ordinary performance from RCB after the win against Sunrisers Hyderabad in their tournament opener. For KXIP, the win came after a super over loss against Delhi Capitals.,RCB were in all sorts for trouble from the beginning of the run chase with Devdutt Padikkal (1) and Josh Philippe (0) returning back to the dug out in the first two overs.,After dropping two catches, Kohli, undoubtedly one of the best when it comes to run-chasing, failed with the bat managing just a run off five balls before he was caught off a Sheldon Cottrell delivery.,Opener Aaron Finch (20) was then joined in the middle by AB de Villiers (28). The duo looked dangerous, milking deliveries wherever possible. The two added 49-runs before the young Ravi Bishnoi broke the stand by getting rid of the Australian limited overs captain. Bishnoi (3/32) and Murugan Ashwin (3/21) dismissed Finch and de Villiers in quick succession with RCB reeling at 57 for five. Washington Sundar was the top scorer for RCB, hitting 30 off 27 deliveries.,Ashwin was the pick of the bowlers for KXIP, he picked three wickets giving away 21 runs. Bishnoi too claimed three wickets and was impressive once again. Cottrell (2/17), Mohammad Shami (1/14) and Glenn Maxwell (1/10) too bowled economical spells.,Earlier, Rahul also became the fastest Indian to reach 2000 IPL runs, reaching the milestone in his 60th innings. The stylish batsman clipped away a full length delivery to fine leg for four to break Sachin Tendulkar's record, who reached the milestone in 63 matches.,Opening the batting with Rahul, Mayank Agarwal (26) looked dangerous and shared a 57-run stand with his captain. However, with the introduction of spin into the attack in the seventh over, Yuzvendra Chahal (1/25) struck with the last ball, cleaning up Agarwal (26) with a delightful googly.,Nicholas Pooran (17) and Glenn Maxwell (5) once again failed to make an impact as Shivam Dube (2/33) accounted for the duo. Karun Nair pitched in with an eight-ball 15.,The pace troika of Umesh Yadav (0/35), Dale Steyn (0/57) and Navdeep Saini (0/37) had a torrid time as the KXIP skipper was on fire in his second game as captain. All players wore black armbands to honour Australian cricketer turned commentator Dean Jones, who died in Mumbai due to a cardiac arrest on Thursday. PTI","Sep 24, 2020
                            ,07:45 PM (IST),1 day ago                            ",IPL2020: KL Rahul’s leads KXIP to 97-run win over RCB
"Punta Cana (Dominican Republic), September 26,Indian golfers Anirban Lahiri and Arjun Atwal produced contrasting performances in the second round before making the cut in the Corales Puntacana Championship here.,Lahiri got off to a solid start and was 3-under through 12 holes but dropped a lot of shots in the remainder to finish even par. However, he managed to make the cut on his debut in the Dominican Republic.,Atwal faced contrasting fortunes as he birdied two of his last three holes while playing the same group as Lahiri and squeezed inside the cut line of 3-under 141 as 71 professionals made it to the weekend.,Both Lahiri and Atwal were placed T-54.,However, Akshay Bhatia (69-73) and Daniel Chopra (75-80) missed the cut.,Hudson Swafford, who was stung by a hornet earlier in the day, was 5-under 67 and led the field with 12-under total, while Justin Suh (67-67), Luke List (69-65) and Sean O’Hair (67-67) were Tied-2nd at 10-under.,Lahiri, who had four birdies in the last six holes on the first day, started strongly on the 10th on the second day. He birdied 12th and 16th but dropped a shot on 18th to turn in one-under.,Birdies on first and third made it 3-under and took his total to 6-under at which point he was in Top-15. A bogey on Par-5 fourth, his 13th hole, was followed by another sixth and yet another on closing hole for a disappointing 72.,Atwal, whose 73 on the day placed him T-105th, birdied the 11th and 16th but dropped a shot on 13th and failed to take advantage of the Par-5s on 12th and 14th holes.,On the second nine, he was still outside the cut line despite a birdie on first. With three holes to go, he was 1-under but birdies on seventh and ninth pulled him up to ensure weekend action.,Atwal, who made three cuts in four starts in the ‘Return to Golf’ following the stoppage due to Covid-19, said, “I have not played since Wyndham, which was some six weeks ago. In this period I chilled with the family, wife and the kids.,“Maybe the front nine took off my rust in the first round. I think I had only one bogey in the last 27 holes. It is important to get some birdies out here, so I am going to attack over the weekend.” Akshay Bhatia, who shot 69 on day one, added 73 on the second day and missed the cut.,Swafford, whose last win was the 2017 The American Express, takes a 2-shot lead and he will have Sean O’Hair in the final group. O’Hair missed an entire year with injury and returned just before the pandemic.,Swafford, whose caddie got stung by a hornet on day one, suffered a similar sting on a finger on the second.,Justin Suh, who turned pro alongside Collin Morikawa, Viktor Hovland and Matthew Wolff in 2019, was at Tied-second. PTI","Sep 26, 2020
                            ,11:05 AM (IST),7 hours ago                            ","Indian golfers Lahiri, Atwal make cut at Corales Champs"
"Paris, September 24,Rafael Nadal, who is seeking a record-extending 13th French Open title, was handed a relatively tough path to this year's final at Roland Garros when the draw was made on Thursday.,The Spaniard will take on Bulgaria's Egor Gerasimov in the first round and faces a potential last-eight clash with US Open runner-up Alexander Zverev, who has never made it past the quarter-finals at the claycourt Grand Slam.,Nadal then faces a possible semifinal clash against last year's runner-up and US Open winner Dominic Thiem.,Top seed Novak Djokovic of Serbia will face Swede Mikael Ymer in the first round, where Swiss 16th seed and former champion Stan Wawrinka will take on Briton Andy Murray in the hottest opener.,Serena Williams, hoping to win a record-equalling 24th Grand Slam singles title, will start her campaign against fellow American Kristie Ahn.,The sixth seed, who was drawn in the same half as top seed Simona Halep, faces a potential fourth-round clash with US Open runner-up Victoria Azarenka.,World No. 1 and 2019 champion Ashleigh Barty has pulled out of the tournament citing the coronavirus pandemic and a troubled preparation.,The tournament was rescheduled from May 24-June 7 to September 27-October 11 amid the COVID-19 pandemic. Reuters","Sep 24, 2020
                            ,10:57 PM (IST),1 day ago                            ",Nadal faces tough path to French Open final
"Indian golfer Shubhankar Sharma shot a 2-over 72 in Round 1 of the Irish Open here today. Gaganjeet Bhullar, playing his first event in more than six months, shot a 5-over. Dean Burmester flew to the top of the leaderboard, following a 5-under 65.,Geneva,Tvesa shoots even-par in Round 2, makes cut,Tvesa Malik recovered from her first round card of a 2-over 74 to shoot an even-par 72 and make the cut at the Lavaux Ladies Open here today. Tvesa, who finished tied-10th at the Lacoste Open de France last week, moved up from tied-38th to tied-31st after Round 2 of the 54-hole event. Pia Babnik shot a 9-under to get to 12-under and lead by five shots.,PAris,Ankita bows out of,French Open qualifiers,Ankita Raina could not go past the second round at the French Open qualifiers, suffering a 3-6 2-6 defeat against Japan’s Kurumi Nara in one hour and 21 minutes. Ankita’s defeat means that no Indian will compete in the singles main draw of the Grand Slam. Rohan Bopanna and Divij Sharan will compete in the men’s doubles with their respective partners. Agencies","Sep 25, 2020
                            ,07:48 AM (IST),1 day ago                            ","Sharma opens with 2-over, Bhullar 5-over at Irish Open"
"Mumbai, September 24,Dean Jones, the former Australian batsman who became famous as a popular commentator after his cricket career, died after a cardiac arrest here today at age 59.,Jones was in Mumbai as part of the commentary team for the Indian Premier League, currently underway in the UAE. He was staying at a city hotel and was in a biosecure bubble, along with the other commentators and television crew. According to an IPL source, Jones suffered a heart attack around noon and was gone in a matter of seconds. “Deano was standing in the hotel lobby and he suddenly collapsed. Brett Lee was standing by his side. Brett tried to revive him by applying CPR (Cardio Pulmonary Resuscitation) but he didn’t respond,” said the source. He was taken to a hospital in Girgaon, where he was pronounced dead on arrival,Jones, who is survived by his wife and two daughters, played 52 Tests and 164 ODIs and was part of the Australian team that won the 1987 World Cup under Allan Border. Jones was the Man of the Match in the famous tied Test in Madras (now Chennai) in 1986, when he displayed extraordinary physical and mental strength in extremely difficult conditions to bat over eight hours in making 210, regarded as one of the greatest innings ever played, anywhere.,He was also an exciting ODI batsman who was known for his trademark shots over the field and his frenetic running between the wickets. He was a fearless batsman who often faced the fastest bowlers protected by a baggy yellow cap and pulled and hooked the ball with great success. He scored 6,068 runs at an average of 44.61 in ODI cricket and would have been quite at home in modern cricket for which he provided commentary.,Border, his inspirational captain, said today: “He revolutionised the game and I loved him. When he scored his 200 in Madras he was so dehydrated but he kept going. At 170 I said ‘if you can’t keep going I’ll get a Queenslander on’.”,— TNS, with agency inputs","Sep 25, 2020
                            ,06:53 AM (IST),1 day ago                            ",Cricketer Dean Jones dies of cardiac arrest
"BARCELONA: Atletico Madrid have signed striker Luis Suarez from Barcelona, bringing to an end his six-year stint at the Camp Nou. Atletico will pay the Catalans six million euros in bonus payments to sign the 33-year-old. The Uruguay striker, who is Barca’s third all-time top scorer with 198 goals in all competitions, had a year left on his contract with the club. Reuters","Sep 25, 2020
                            ,07:48 AM (IST),1 day ago                            ",Suarez joins Atletico from Barcelona
"Dubai, September 25,Royal Challengers Bangalore captain Virat Kohli has been fined Rs 12 lakh after his team maintained a slow over-rate during their Indian Premier League match against Kings XI Punjab here.,RCB were thrashed by 97 runs in the match on Thursday night.,“As it was his team’s first offence of the season under the IPL’s Code of Conduct relating to minimum over-rate offences, Virat Kohli was fined Rs 12 lakh,” the IPL said in a release.,The Indian batting mainstay had a forgettable outing at the Dubai International Stadium.,While he dropped two catches of centurion KL Rahul, which proved to be costly, Kohli also could not contribute anything substantial with the willow.,On the other hand, his KXIP counterpart Rahul shattered a few records on the way to a 69-ball 132 — the highest scored by an Indian in an IPL game.,Kohli dropped Rahul twice — once in the 17th over at deep square-leg when he was batting on 83 and then again in the 18th over when he was on 89.,The lapses helped KXIP score an imposing 206 for 3, with Rahul doing the bulk of scoring. PTI","Sep 25, 2020
                            ,09:44 AM (IST),23 hours ago                            ",RCB skipper Kohli fined Rs 12 lakh for slow over-rate
"Geneva, September 24,Tvesa Malik recovered from her first round card of 2-over 74 to shoot an even-par 72 and make the cut at the Lavaux Ladies Open here on Thursday.,Tvesa, who finished tied 10th at the Lacoste Open de France on the Ladies European Tour last week, was tied 38th after the first round and moved up to tied 31st at the end of 36 holes. The 54-hole event finishes on Friday.,Tvesa's playing partner Pia Babnik, a hugely talented teen star, added 9-under 63 to her first round of 3-under 69 to get to 12-under and lead by five shots over overnight leader Agathe Sauzon (67-71) who is at 7-under 135.,Argentine amateur Magdalena Simmermacher (69-69) was third at 6-under.,Tvesa had a birdie on the 2nd and then suffered a setback with back-to-back bogeys on the 3rd and 4th. She reached even par with a birdie on the Par-5 5th. A bogey on the 10th and a birdie on the 12th with rest being pars ensured an even-par 72 for the Indian golfer.,In the first round, she had four birdies, four bogeys and a double bogey. PTI","Sep 24, 2020
                            ,09:00 PM (IST),1 day ago                            ",Tvesa Malik makes cut in Switzerland
"Milan, September 24,Zlatan Ibrahimovic has the coronavirus, AC Milan confirmed on Thursday.,Milan players underwent tests on Wednesday after defender Léo Duarte was found to be infected following tests the previous day.,“Zlatan Ibrahimovic has tested positive for COVID-19 following a second round of swab tests ahead of tonight's game against Bodø/Glimt,” Milan said in a statement.,“The club has informed the relevant authorities and the player has been promptly placed in quarantine at home. All other team members and staff have tested negative.”     ,Ibrahimovic will miss the Europa League match against the Norwegian side as well as Sunday's Serie A match at Crotone. AP","Sep 24, 2020
                            ,09:28 PM (IST),1 day ago                            ",Zaltan Ibrahimovic tests positive for coronavirus
"Dubai: KL Rahul smashed his second IPL hundred to lead Kings XI Punjab to a 97-run win over Royal Challengers Bangalore here today. Rahul, who was dropped by RCB skipper Virat Kohli twice, slammed an unbeaten 132 off 69 balls, highest score by an Indian in IPL history. In reply to KXIP’s 206/3, RCB were bundled out for 109 in 17 overs. pti,Brief scores: KXIP 206/3 (Rahul 132*; Dube 2/33);,RCB 109 all out (Sundar 30; Bishnoi 3/32, Ashwin 3/21)","Sep 25, 2020
                            ,07:48 AM (IST),1 day ago                            ","Rahul smashes second IPL ton, KXIP beat RCB"
"Ballymena (Northern Ireland), September 24,Indian golfer Shubhankar Sharma dropped four bogeys in seven holes on the back nine and to end with a modest 2-over 72 in the Irish Open here on Thursday.,Sharma, who has been going through a rough patch, had birdies on the 2nd, 4th and 7th and 18th at the Galgorm Spa & Golf Resort.,In between, he dropped as many as six bogeys, on the 3rd and 4th and 10th, 11th, 13th and 16th.,With more than half the field yet to finish, Sharma was lying tied-51st and his position was bound to improve as scoring became tougher in the afternoon.,The other Indian in the field, Gaganjeet Bhullar, playing his first event in more than six months, finished 5-over and that included double bogeys on the 1st and the 18th.,In between, he also bogeyed the 5th and 6th and saved a shot on the 9th for his only birdie of the day.,Dean Burmester flew to the top of the leaderboard, following a 5-under 65 to set a daunting clubhouse target in the first round. Also shooting 5-under 65 was Jordan Smith.,Stephen Gallacher, winner of Hero Indian Open in 2019, was 5-under through the front nine holes.,South African Burmester dominated Galgorm Spa & Golf Resort, which is hosting its maiden European Tour event, as he rolled in seven birdies and a double bogey.,Toby Tree shot a 4-under 66 and was fourth. Swede Rikard Karlberg, amateur James Sugrue and Oscar Lengden carded 3-under 67 each and were tied for 5th. PTI","Sep 24, 2020
                            ,10:46 PM (IST),1 day ago                            ","Shubhankar cards 2-over 72, Bhullar 5-over at Irish Open"
