content,time,title
"Nikki had plans to pursue a degree in psychology before she got into acting. Speaking about the same, Nikki says, “To be honest, when I sent in my audition to Balaji for Brahmarakshas, I did not expect to hear from them. It was a pleasant surprise and I still haven’t been able to process this news in terms of the new course of my life. I had otherwise planned to complete my graduation in psychology but after receiving a call for this role, I simply had to reconsider. However, realising the importance of my education as well, I am now planning on pursuing a part-time course in business administration while shooting alongside for the show.”","Sep 26, 2020
                            ,08:26 AM (IST),10 hours ago                            ",Nikki Sharma plans on pursuing graduation alongside shooting
"A special court here has granted the Enforcement Directorate five days custody of Kannada film actresses Ragini Dwivedi and Sanjjanaa Galrani and three others, who were arrested in a drugs case.,Dwivedi, Galrani, Rahul Thonse, party organiser Viren Khanna and BK Ravishankar, whose custody ED has sought, are accused of not only consuming drugs but also supplying them in parties through the drug peddlers.,In its submission to the NDPS (Narcotic Drugs and Psychotropic Substances) Special Court, the ED said the preliminary inquiry of the money laundering investigation revealed a huge amount of proceeds of crime in money laundering activities.,“If such proceeds of crime involved in money laundering are not attached or confiscated immediately, the objects of the Act shall be defeated,” the ED said in its submission.,The ED said to unearth or trace the properties, which are acquired by the accused “by way of extortion, killing, dealing of drugs etc, recording written statements from the accused person is essential to know the details of properties purchased and investments made out of the proceeds of crime”.,Meanwhile, a Nigerian drug peddler Ossy, who was reportedly supplying drugs to bigwigs involved in the drugs case, has been arrested, a Central crime branch official said.,According to police, he is allegedly an associate of Simon, another Nigerian drug peddler already arrested.,Police seized some synthetic drugs from his possession, the police said.,The police have arrested 15 people in connection with the case while many others are at large.,A report from Mangaluru said dancer-choreographer Kishore Aman Shetty and his aide Aqeel Nausheel, charged with drug consumption and peddling, were on Friday remanded to judicial custody till October 9.,They were produced before the special sessions court by the narcotics crime police through video conference on expiry of their seven days police custody today.,The two were arrested by central crime branch (CCB) police on September 19 on charges of possession, consumption and peddling of drugs.,Aska, a woman from Manipur who partied with Shetty and Tarun, his close friend, have also been arrested in connection with the case. PTI","Sep 25, 2020
                            ,10:07 PM (IST),3 mins ago                            ","Drugs case: ED gets 5 days custody of Kannada actresses Ragini Dwivedi, Sanjjanaa Galrani"
"Aya Cash recalls her favourite scene in the series. She says, “One of my favourite scenes was in Episode 2 of Season 2 with Erin Moriarty. I am sort of giving her a speech about who the best superhero in the world is and there is this one shot that’s a wide shot. It’s the two of us, kind of looking up in the same moment. It was just so perfectly directed and I had so much fun playing with Erin on the day.”","Sep 26, 2020
                            ,08:26 AM (IST),10 hours ago                            ",Aya Cash shares her favourite moment from The Boys
"Advocate Nitin Satpute, lawyer of actress Payal Ghosh, says as the next legal step filmmaker Anurag Kashyap should be arrested for sexual misconduct with his client.,Payal had filed an FIR against Kashyap on Tuesday at Versova Police station in the city, accusing Kashyap of sexual misconduct in 2014.,""An FIR has been lodged against accused of the offense rape, wrongful restrain, wrongful confinement and outraging the modesty of woman—U/S 376(1), 354, 341, 342 of IPC,"" the lawyer mentioned.,Asked what the next legal step would be, Satpute told IANS: ""I am clearing everything here. Right now I am heading to the police station, and so far I would like to mention, our priority is to get Kashyap arrested, because the offense is non-bailable. We have lodged FIR, and we have not received any response from Kashyap. We do not want any response, but we want the police to arrest him."",""Under POCSO (Protection of Children from Sexual Offences) we are filing another case on the ground of his involvement in child sexual abuse. We have seen the video that has surfaced on the internet, where he admits his involvement in child sexual abuse,"" Satpute claimed.,On the connection between Payal's case and the referred video, he added: ""There is no connection between the two, but child sexual abuse is a crime, and he committed the crime. So the natter needs to be addressed. I also want the government to look into the matter."" ","Sep 24, 2020
                            ,09:15 PM (IST),1 day ago                            ",'We want Anurag Kashyap to be arrested': Payel Ghosh's lawyer
"Talking about the character, Tannaz says, “The grandeur of the role really impressed me. While I have played several grey characters in theatre, for the first time I will be stepping into such a role on television. Maharani Rajeshwari Singh Rawat is a tough woman to please. She is a stern believer of class distinction and the importance of lineage because royalty runs in her blood.” ","Sep 26, 2020
                            ,08:26 AM (IST),10 hours ago                            ",Tannaz Irani to play a negative character in Apna Time Bhi Aayega
"The pace of CBI probe into Sushant Singh Rajput's death has suddenly slowed down and all attention is being diverted to drugs-related issues with the NCB conducting ""fashion parade"" of Bollywood stars, the actor's family lawyer Vikas Singh alleged on Friday.,""Today, we are helpless as we don't know which direction the case is going in. Normally a press briefing is done by CBI. But in this case, till today, CBI has not done a press briefing on what they have found out. This is a very serious issue,"" Singh alleged at a press conference.,He also claimed that a doctor, who is part of AIIMS team, had told him ""long back"" that Rajput's photos—sent by the lawyer himself—indicated that it was allegedly death by strangulation, not suicide.,As far as the narcotics angle is concerned, the senior advocate further claimed that such a case can be made only if certain quantity of drugs is seized from someone.,Singh further alleged that Narcotics Control Bureau (NCB) is conducting a ""fashion parade"" of Bollywood stars to divert media attention.,""An offence can not be proved until some quantity of contraband is recovered. The only case made out is that of casual consumer and proving anyone guilty is almost impossible,"" he told reporters.,Singh had earlier in the day taken to Twitter saying he was getting ""frustrated"" by the delay in CBI taking a decision on the case.,""Getting frustrated by the delay in CBI taking a decision to convert abetment of suicide to Murder of SSR (Sushant Singh Rajput).,""The Doctor who is part of AIIMS team had told me long back that the photos sent by me indicated 200 per cent that it's death by strangulation and not suicide,"" Singh tweeted.,Rajput, 34, was found hanging in his apartment in suburban Bandra on June 14 following which the Mumbai Police had lodged an Accidental Death Report (ADR).,On July 25, Rajput's father K K Singh lodged a complaint in the matter with Patna police against Sushant's actor-friend Rhea Chakraborty, her parents Indrajit and Sandhya, her brother Showik, the late actor's then manager Shruti Modi and his house manager Samuel Miranda.,He accused them of cheating and abetting his son's suicide. He also claimed that the accused persons had siphoned off Rs 15 crore from his son's bank accounts.,Based on this allegation, the Enforcement Directorate is probing money laundering charges.,The FIR lodged by Patna police was later transferred to the Central Bureau of Investigation (CBI), while the NCB is probing drugs angle in the case. ","Sep 25, 2020
                            ,08:29 PM (IST),3 mins ago                            ","'Pace of CBI probe into Sushant Singh Rajput's death has slowed down', claims family lawyer"
,"Sep 26, 2020
                            ,08:26 AM (IST),10 hours ago                            ",Kangana Sharma is pregnant
,"Sep 25, 2020
                            ,08:12 AM (IST),1 day ago                            ",Tom Cruise to shoot in space with NASA
"In order to ensure that you are giving yourself and your loved ones time and energy, you have to not only switch off from social media but also put your devices away. Right now, I am not on a digital detox, but, yes, I am actively putting my phone away throughout the day. Social media can be a positive space, only if you do not get bogged down by the negativity. - Asis Sethi, filmmaker-director,I am not dependent on social media, but, yes, I am hooked onto it! That is true because checking your social media handles every few minutes has become a habit with everybody. I have never taken a break from it because my work is related to it and I need to spread the word about it. But if I am not working for a few days, I might just take a break.,- Tarun Khanna, Raja Krishnadevaraya in Tenali Rama,During the lockdown, I was never totally dependent on social media. I rather gave time to my family and to my own self. I started playing the casio; I was doing workouts at home and started cooking with my mother. I am still not dependent, but I love being on social media; I love interacting with my fans. I learn a lot from them; but no dependence, either during or after the lockdown. - Ansh Sinha, Rishabh Bansal in Tera Yaar Hoon Main,One should know how much time to invest in social media; you must set your own boundaries. The best way to detox is to keep your phone away from your reach and engage in an activity that you love. I like being connected to my close ones; it gives me positive energy. - Paritosh Tripathi, actor,I love interacting with people, but not completely on social media. If you focus on negative things you will have negative vibes, but if you see the talent on social media you will be happy and positive. Whenever I use social media too much, I detox by picking books.,- Jyoti Sharma, Dulari in Ram Pyaare Sirf Humare,The lockdown made me dependent on social media, but, thankfully, I realised that and also eventually got bored of it. It is depressive at times with the fake news doing the rounds. I went for a 15-day social media detox during this time. It was great, as I could give more time to reading, painting and yoga. Also my sleep pattern improved. It was like mental cleansing for me. - Shamin Mannan, Koel in Ram Pyaare Sirf Humare,Taking a detox during the lockdown didn’t occur to me. However, right now I am on a break from social media and not planning to make a comeback anytime soon. We all live in a world where we have this constant urge to keep ourselves updated. And this urge is both a blessing and a curse at the same time. Little do we realise that most times it grows to a certain level of toxicity. The idea is to cut-off when you require to or at least limit yourself. - Karan Jotwani, Neel in Qurbaan Hua,Social media was the only platform on which we were connected. I am a social being and would have died without it! So yes, it was a saviour, but anything in excess is always harmful. So, I did give it a break. The detox experience has been like meditation. There was no competition, no updates. - Liza Malik, actor-singer,– As told to Mona","Sep 25, 2020
                            ,08:05 AM (IST),1 day ago                            ","Social & sensible: Due to the lockdown, time spent on social media grew exponentially for everyone. So is a break the need of the hour?"
"Amitabh Bachchan got trolled on Facebook on Thursday after promoting a short film titled 'Doobie'. Netizens felt the veteran actor should rather speak up on the alleged drug links of Bollywood, currently being investigated by the Narcotics Control Bureau (NCB).,According to Google, ""Doobie"" refers to marijuana cigarette or joint.,""Presenting #DOOBIE the undying spirit of a 5 year old ragpicker .. a film by Keith Gomes #child4ev .. Keith was an AD on my film Aladdin .. come a long way .. my congratulations !! Keith Ohm,"" Big B wrote on his verified Facebook page on Thursday, along with the short film's trailer.,A section of netizens were not too impressed.,They questioned Big B's silence over actor Sushant Singh Rajput's death and Bollywood's alleged drug links, at a time NCB has issued summons to film stars such as Deepika Padukone, Sara Ali Khan, Shraddha Kapoor and Rakul Preet Singh.,""Hope Doobie anyway isnt related to ""Doobs"", ""Buds,"" asked a user comments on his post.,""That awkward moment when you realize that ""DOOBIE"" is the official word for a cannabis (ganja) cigarette!"" wrote another user.,""Sweet clips! Mumbai film industry on the verge of losing its age old charisma and attractions. The revelations are destroying everything,"" commented another user.,""First speak out and clean out bollywood then you are in possession to talk about films and society. if you can't then pls get loss,"" wrote another user.,""Sir, how long will you be neutral on the current situation in our country. Please come forward and support for the truth,"" suggested another user.,""Your wife gives speech to defend ganjendi of bollywood. Now why silent on deepika shraddha sara rakul etc. Your hypocrisy is exposed mr amitabh bacchan,"" commented another user referring to Jaya Bachchan's recent speech at the parliament where she alleged that a continuous attempt to defame the film industry is being made, taking an indirect jibe at actor-politician Ravi Kishan who has claimed that drug addiction happens in the film industry. ","Sep 24, 2020
                            ,09:21 PM (IST),1 day ago                            ",'How long will you be neutral': Amitabh Bachchan faces criticism for promoting short film 'Doobie'
"Meanwhile, Sara Ali Khan, who was in Goa until now, left for Mumbai after being summoned by the NCB. The actress was seen at the Goa airport with her team on Thursday. Sara needs to appear before the agency on Saturday, September 26.,For the uninitiated, Sara, who made her debut with the 2018 release Kedarnath opposite Sushant, got dragged into the case after Rhea had reportedly confessed that Sara and Rakul did drugs with her and SSR. While Rhea reportedly made the revelation during the questioning by NCB, Sara has been on the radar ever since. On the other hand, Sushant’s Chhichhore co-star Shraddha will also be recording her statement with the NCB on September 26.","Sep 25, 2020
                            ,08:06 AM (IST),1 day ago                            ",Rakul misses NCB summon
"Black Rose marks the directorial debut of Mohan Bharadwaj. Talking about the film, he said, “It’s a tale of a modern woman named Vasudha. She is a beautiful, mature and kind-hearted 30-year-old woman who goes through a lot of emotional and professional turmoil. How she deals with them makes up the rest of the story.” The movie is shot in Hindi and Telugu.","Sep 25, 2020
                            ,08:13 AM (IST),1 day ago                            ",Urvashi heads to Tollywood
"The memoir, Sach Kahun Toh, will chronicle her life —from her childhood in Delhi’s Karol Bagh and her time at the National School of Drama, to her move to Bombay in the 1980s, as well as her struggles to find work. It will be published under Penguin Ebury Press imprint, they added.,A National Award winner with a career spanning more than 35 years, Gupta made her mark in films like Trikal, Mandi and Utsav in the 80s. She rose to further acclaim with the 1998 TV shows Saans and Siski but work eventually slowed down in the 2000s, before she bounced back with hits like Anubhav Sinha’s Mulk and Amit Sharma’s Badhaai Ho in 2018.,Gupta, 61, said it was her time spent in Mukteshwar in Uttarakhand recently during the coronavirus-induced lockdown that made her “reflect” and “relive” her life’s journey.,“Taking long, winding walks every day, appreciating the sounds of the birds and basking in the chill of the mountain air, I asked myself, ‘Why should I write a book? What do I have to say that could help and inspire someone?’ With so many incidents that have made me and also broken me, and I needed to free myself by getting them out. Reflecting about my life, my journey and the things I’ve had to overcome will make me feel better and lighter,” said the actor.,She added that through her book she wanted her readers to know that if despite her flaws, her broken relationships and circumstances in her life, “she can get up, get going and look really good while doing so”, so can they.,According to the publishers, the book promises to be “a candid, self-deprecating portrait of the person behind the persona”, while talking about “her unconventional pregnancy and single parenthood”, as well as her “successful second innings in Bollywood”.,Gupta and West Indian cricketer Vivian Richards, who were in a brief relationship, are parents to fashion designer Masaba Gupta. Gupta raised Masaba as a single mother before marrying Vivek Mehra in 2008. —PTI","Sep 25, 2020
                            ,08:07 AM (IST),1 day ago                            ",Actor Neena Gupta to come out with memoir next year
,"Sep 25, 2020
                            ,08:06 AM (IST),1 day ago                            ","It’s a girl for Gigi, Zayn!"
