content,time,title
"A Singapore court on Friday declared the death of a 46-year-old construction worker from India a suicide, nearly five months after he was found dead in a hospital here where he was undergoing treatment for COVID-19.,Ruling the death as suicide, State Coroner Kamala Ponnampalam on Friday cited the hospital's review which found his death was neither ""predictable (nor) preventable"", The Straits Times reported.,Alagu Periyakarrupan, who hailed from Tamil Nadu, was admitted at Khoo Teck Puat Hospital (KTPH) for COVID-19 on April 19. Five days later, he was found motionless without a pulse at an outdoor staircase landing on the third floor of the hospital.,Noting that Alagu's attending consultant was Tamil speaking and able to hold a conversation with him, the state coroner said: ""While he (Alagu) did express concern about his financial position and kids in India, he did not voice any suicidal thoughts."",She found no lapses in clinical care for Alagu, adding that his death was ""the deliberate act of suicide."" The court heard that the Indian national made a call to his nephew while he was in the hospital, telling him that he would have to take care of his family as well as his own.,When the nephew tried to probe further, Alagu assured him that everything was all right and that he would recover soon.,On Thursday, the court heard that Alagu had no complications and was on track to be transferred to a community facility.,But, at about 5.30 am on April 23, he made two video recordings on his phone from the toilet of his ward, saying that he wanted to end his life because he had COVID-19. The videos were played in court.,He is believed to have then used a metal hook to prise open one of the window panes by his bed, and leapt from the window.,An autopsy report found that he died from injuries caused by ""a fall from height"".,He had multiple injuries, including a ruptured heart, bleeding into the chest cavity, fractured ribs and pelvis, and bleeding over the surface of his brain. ","Sep 25, 2020
                            ,05:39 PM (IST),1 day ago                            ",Singapore court declares death of COVID-19 infected Indian worker a suicide
"Sacha Deshmukh, the Indian-origin chief of the UK arm of the United Nations Children’s Fund (UNICEF), has resigned, months after taking charge of the post after raising bullying concerns against the UN charity’s chair.,Deshmukh, who took over as the Executive Director of UNICEF UK in April, is believed to have raised some concerns around bullying behaviour by a senior.,“The board of trustees of UNICEF UK announces with regret that it has accepted the resignation of Executive Director Sacha Deshmukh. He will remain in post until the new interim leadership is announced. The search for a new Executive Director will start immediately,” a UNICEF UK statement said on Wednesday.,“In the meantime, the board has every confidence in the strengths of the existing executive team and the dedicated staff as a whole to take forward the charity at this vital time with its work focused on improving the lives of the world’s children,” it said.,According to the charity sector publication ‘The Third Sector’, Deshmukh is said to have called for an investigation into the allegations of bullying against Douglas Alexander – a former UK government minister who has been Chair of UNICEF UK since 2018.,He reportedly raised concerns with the board of trustees last month that about 10 staff had experienced similar patterns of “aggressive and bullying behaviour”.,“These allegations come as a surprise to the board as no formal complaint has ever been received regarding any of these issues.,“However, as you would expect, we take this very seriously and a full internal review has been launched today – carried out by two trustees and one external adviser – and they will report back to the board as quickly as possible. It would be wrong to discuss this further while the investigation is ongoing,” a UNICEF UK spokesperson said, adding that Alexander continues to have the support of the board.,Deshmukh is understood to be disappointed to be leaving the charity, which he feels strongly committed to despite the alleged events.,“After many years of admiring UNICEF UK, it is an amazing privilege to be joining its team and become a part of the UNICEF family,” he had said at the time of his appointment to the post earlier this year.,“UNICEF’s work supporting children worldwide and in the UK is more important than ever before. Globally, one in four children are affected by war, and UNICEF’s engagement with generous supporters in the UK is critical to providing vital support to children around the world. I am looking forward to working with an incredible group of colleagues as we create the next exciting chapter for UNICEF UK in the 2020s,” he said at that time.,Alexander, as Chair of Trustees, had praised Deshmukh’s “impressive record” of achievement in the public, private and non-profit sectors.,“Sacha absolutely shares our passion for working to address the needs of the world’s most vulnerable children and young people… The Board and I are looking forward immensely to working with Sacha to build an ever stronger, more impactful UNICEF UK together,” he said in January.,Deshmukh joined UNICEF UK from Smart Energy GB, the government-backed campaign to help people understand smart energy meters, where he had been Chief Executive since 2013.,He has previously spoken about his Indian heritage and historic connect with UNICEF, following his father’s migration from Pakistan to India as a young refugee post-Partition in 1948.,His father later came to England in 1962 in pursuit of a university education and met his mother when she stopped off in the UK on her way to the US in 1968.,Deshmukh grew up in west London before going on to study at Cambridge University. PTI","Sep 24, 2020
                            ,09:21 PM (IST),1 day ago                            ",Indian-origin UNICEF UK chief quits after raising bullying concerns
"Indian Americans, with their hard work and entrepreneurship, have powered the economic growth of the United States and helped forge cultural dynamism in the country, Democratic presidential candidate and former vice president Joe Biden said on Tuesday.,Addressing a national virtual fundraiser organised by Indian Americans, Biden assured the community members and the mega donors that as a president, he would address their concerns with regard to H-1B visa and legal immigrants that attract the best and the brightest to the US.,Think about what this community has done for the country, he said. Entrepreneurs running businesses around the country and around the world, innovators who make the foundation for Silicon Valley and lead some of the most influential companies in the world come from the community, the former vice president said.,""You have helped forge an economic and cultural dynamism in this country. That is a continuation of who we are, we are a nation of immigrants,"" Biden said.,Hitting out at President Donald Trump, he said all the harmful actions on H-1B, racial injustice or climate crisis are a common threat.,""This president makes things worse, not better,"" Biden added.,It makes parents wonder whether their kids will have the kind of future they dreamed of when they came here, he said.,""As president, I promise I am going to draw on the best, not the worst, beat this pandemic and build the economy back, help our kids get a good education and make sure healthcare is a right not a privilege, and build an immigration system that powers our economy and reflects our values,"" Biden said.,""We do not talk enough about how the Indian American community has powered our economic growth,"" the former vice president said in his address to the virtual fundraiser, which according to his spokesperson Remi Yamamoto was attended by 268 people.,Highly appreciative of the cultural, social and family values of Indian Americans, Biden said that is why he values the Indian American Diaspora so much.,Seema Sadanandan, a senior policy adviser to the campaign, opened the fundraiser and asked Dr Vivek Murthy, former surgeon general, to start off by talking about his relationship with Biden. Family was the main theme of the conversation with a few references thrown in about Indian food.,""Joe Biden is the kind of guy I would love to bring home to have dinner with my mom and dad,"" Murthy said in his opening remarks, adding that some homemade masala dosa would be served.,""He is authentic. He is real. And he says what he thinks and that is something I really love about him. He says what is on his mind. He is honest and true,"" he said.,Biden, Murthy said, is a man who generally meets with his values and those values are reliably centred around generosity and community. ""It is who he is,"" Murthy said.,In a statement, Ajay Jain Bhutoria, Asian American Pacific Islander Leadership Council and National Finance Committee member of the Biden campaign, said the former vice president will bring hope, unity, change and healing to the country.,""He will restore the soul of America and its glorious position on the world stage. He will be the best friend of India and Indo-Americans. He will streamline H1Bs, remove green card backlogs, sign new trade deals, implement climate change agreements, protect us against hate crimes, guard our places of worship and ensure that South Asians are well represented in his administration,"" Bhutoria said. ","Sep 23, 2020
                            ,10:04 AM (IST),3 days ago                            ",Indian Americans have powered economic growth of US: Joe Biden
"A Republican campaign video that includes visuals from the two historic rallies of President Donald Trump and Prime Minister Narendra Modi in the last one year—“Howdy, Modi!” and “Namaste Trump”—is making waves in the US ahead of the November 3 presidential election, particularly among Indian-Americans whose votes may be the deciding factor in some of the battleground states.,Titled “4 More Years”, the 107-second video starts with footage of Modi and Trump walking hand-in-hand at the NRG Stadium in Houston during the Indian prime minister’s visit to the US last year, amidst 50,000 cheering supporters.,In the background, Modi is heard saying, “He needs no introduction. His name comes up in almost every conversation. The President of the United States of America, Mr Donald Trump.”  ,The video then cuts to the two leaders, along with US First Lady Melania Trump, waving at a massive crowd in Ahmedabad during the Namaste Trump event in February this year.,The video ends with Trump pledging American loyalty to India.,“America loves India. America respects India. America will always be faithful and loyal friends to the Indian people,” Trump is heard in the video.,Indian-American psychiatrist Dr Maya Puri said, “When I first saw the “4 More Years” video, it sent chills down my spine. I had a visceral reaction to it. I literally wanted to stand up and cheer. It brought tears to my eyes.”             ,The “4 More Years” video was released by the Trump Campaign during the Republican National Convention last month.,“It (the video) really speaks to me emotionally as an Indian, as an American, as a Trump supporter, as a patriot, and just on a human level. It just packs a punch and hits you in the gut—in the best possible way of course! I don’t recall being so moved by a one-and-a-half-minute video ever before,” said Dr Puri.,Republicans are excited about the video’s popularity, considering the effect it could have on some of the battleground states.,The swing states of Michigan, Pennsylvania, and Ohio are bastions to neither the Republicans nor the Democrats and a solidified base of Indian-American votes could be a deciding factor in the presidential election.,President Trump and Vice President Mike Pence will be challenged by Democratic Party presidential candidate Joe Biden and his Indian-American running mate Kamala Harris in the November presidential election.,Other than being present on all major social networking sites and video-sharing platforms, the video has been shared by national chair of Trump Victory Finance Committee 2020 Kimberly Guilfoyle and the president’s eldest son Donald J Trump Jr.,“The power of friendship between these two world leaders is truly awe-inspiring. It’s something that I would strongly recommend every Indian and non-Indian to watch for themselves to have that ‘feel-good’ experience which I truly think is good for the soul,” said Dr Puri.,Prem Parameswaran, global chief financial officer of Eros International PLC, said Trump loves India and the Indian community.,“He has done more for Indian-Americans than any other president in our history. He has forged a very special relationship with Prime Minister Modi and now we have the two largest democracies united. This is a terrific video and I fully support President Trump for another four years!” said Parameswaran, who is a member of President Donald J Trump’s Advisory Commission on Asian Americans and Pacific Islanders (AAPI).,Sridhar Chityala, a member of Indian Voices for Trump, said the video is impactful and captures the strong leadership of the two heads of state.,“It would rank with any classical theatrical production that is to be released with a teaser trailer. The video does full justice to the Trump-Modi partnership built on trust, respect, recognition,” Chityala said.,A prominent Trump supporter, Al Mason, who conceptualised the video, said if Trump gets another four years at the White House it will massively boost the India-US partnership. Mason is co-chair of the Trump Victory Indian American Finance Committee.,The “4 More Years” video has been viewed more than 3,00,000 times on Twitter alone. It has been viewed several hundred-thousand times more on Facebook, Instagram and WhatsApp.,Indian-American Danny Gaikwad described the video’s popularity as “hitting a home run in the Indian Diaspora”.              ,With an aggressive China knocking on India’s doorstep, it is more than ever we need a very strong friend in the White House, like the president who will stand unequivocally for Modi and for India, said Dr Raj Bhayani. PTI","Sep 09, 2020
                            ,11:40 AM (IST),17 days ago                            ",US election: Republican campaign video featuring PM Modi woos Indian-American voters
"Singapore, September 9,More and more Indian workers are returning home as Singapore businesses cut down on workforce following the severe impact of the novel coronavirus pandemic, an official said.,""On an average, about 100 Indian nationals in Singapore continue to register daily with the High Commission here for flights back home, with over 11,000 having registered so far,"" Indian High Commissioner P Kumaran said on Wednesday.,Special flights have been arranged as part of the ongoing Vande Bharat Mission and, wherever necessary, more flights are added to help meet the high demand for some destinations to help Indian nationals return home as they have lost their jobs, or going back for medical treatment or family-distress situation, he said.,Kumaran said the high commission would continue to work to ensure enough repatriation flights, even though formal flights between Singapore and India had not resumed.,The high commission has repatriated over 17,000 Indian nationals by arranging 120 special flights since May, said Kumaran.,Speaking to PTI, the envoy also listed out his priorities in working on the India-Singapore relationship during his tenure here, especially further intensifying the political engagement, focus on increasing trade and investment flows, and technology collaborations in the space of fintech and startups.,""We have planned an India-ASEAN hackathon later this year, as part of similar hackathons done between Indian and Singapore in the past,"" he said. ""We are also working further on other collaboration opportunities such as enabling digital payments in Singapore through Indian domestic RuPay cards, working together to develop a Global Stack, on the lines of India Stack, and for making our MSME platforms interoperable."",Discussions are on with the Singapore Manufacturing Federation (SMF) to explore opportunities for a manufacturing partnership.,""India offers industrial sites in planned economic zones to promote manufacturing,"" he said, stressing that the country had ""a very cost competitive"" manufacturing ecosystem, especially its low labour cost.,Singapore, through regionally-linked institutions and trade bodies such as the SMF, as well as a good understanding of the ASEAN market, offers good scope for such a win-win partnership.,""This perfectly fits into the India's strategy to be a global manufacturing hub with Singapore's investment in specialised manufacturing sectors and cooperation in the area of developing the required skills for Indian workers,"" Kumaran said.,""Singapore has been a longstanding FDI source for the Indian market and, by expanding collaborations with SMF, we aim to bring in more industries into the manufacturing sector in the country,"" said Kumaran.,Investors see India as a long-term market with a growing domestic demand and the ongoing economic reforms creating a business-friendly environment as well as government's support for export-oriented industries, according to Kumaran.,Separately, the high commissioner is also set to start work on India's new High Commission building at Stevens Road on the outskirts of the hotel-belt of Orchard Road and the central business district.,It is designed to be a multi-storey complex on the free-hold land parcel owned by the Indian government, along with the current chancery and the High Commissioner's residence.,""We are looking at completing the Indian High Commission's new complex in about three years,"" said the envoy. PTI","Sep 09, 2020
                            ,09:38 AM (IST),17 days ago                            ",More Indians in Singapore returning home due to job losses: Envoy
"Toronto, September 25,The Canada India Foundation (CIF) has announced to donate C$21,000 to the langar at the Golden Temple in Amritsar where over 100,000 people eat free meals each day.,The Foundation, which also honours a prominent Indian from anywhere in the world with the Global Indian Award each year, is donating to the langar after the amended Foreign Contribution (Regulation) Act granted registration to the Golden Temple to receive direct foreign donations.,“We were very excited to hear the news that people from all over the world can now directly donate to the Golden Temple langar seva. We at the CIF want to be among the first to show our appreciation,” CIF chairman Satish Thakkar said.,Thakkar thanked India for fulfilling the long-pending demand of the Indo-Canadian diaspora to make direct donations to the world’s biggest langar at the Golden Temple.,“Thousands of devotees from Canada were prevented from sending money to the langar seva because of the stringent provisions of the FCRA. The Indo-Canadian community has reacted favourably to the Indian announcement,” added Foundation convenor Ritesh Malik.,Toronto Sikh Bhupinder Singh Khalsa, founder member of the Foundation, said: “I feel blessed that now sitting in Canada I can send my humble contribution to the langar. Though Canada has always given us every opportunity to stay connected to our roots, culture and religion, this is a great step by India to help us to stay connected to the source of our faith.”,Set up in 2007, the CIF is an advocacy group aimed at promoting India-Canada relations.,The Foundation’s C$50,000 Global Indian Award also honours a prominent Indian each year.,The late President APJ Abdul Kalam, industrialist Ratan Tata, Congress leader Sam Pitroda and noted economist Montek Singh Ahluwalia are among the past recipients of this award. IANS","Sep 25, 2020
                            ,10:02 AM (IST),1 day ago                            ",Golden Temple langar gets big donation from Canada India Foundation
"The US will invest US$ 150 million in training for middle-to-high-skilled H-1B occupations in key sectors, including in information technology, which employs tens of thousands of Indian professionals.,The H-1B visa is a non-immigrant visa that allows US companies to employ foreign workers in speciality occupations that require theoretical or technical expertise.,The technology companies depend on it to hire tens of thousands of employees each year from countries like India and China.,According to the Department of Labour, prominent among these sectors are information technology, cybersecurity, advanced manufacturing, transportation, wherein the H-1B One Workforce grant programme would be used to upskill the present workforce and train a new generation of workers to grow the future workforce.,The coronavirus pandemic has not only caused disruptions in the labour market, but also forced many education and training providers and employers to rethink how to deliver training, the department said in a statement.,In this grant programme, the department's Employment and Training Administration has set out to streamline funding and resources to encourage a more integrated workforce system that will push the applicants to provide an innovative mix of training strategies, leveraging innovative modes of training delivery, including online, distance and other technology-enabled learning.,Through local public-private partnerships, the grantees will deploy training to provide individuals in their communities with skills necessary to advance career pathways to employment in middle-to-high-skilled H-1B occupations within key industry sectors.,The training models will include a broad range of classroom and on-the-job training, customised training, incumbent worker training, registered apprenticeship programmes and industry-recognised apprenticeship programmes.,""The US Department of Labor is challenging communities to think as 'One Workforce',"" Assistant Secretary for Employment and Training John Pallasch said.,""In the current job environment, it is critical that local organisations work as one, instead of independent parts of a process. Our goal is to create seamless community partnerships to build career pathways for local job seekers to enter middle-to-high-skilled occupations in the cybersecurity, advanced manufacturing and transportation sectors,"" he said.,Public-private partnerships will leverage resources across federal, state and local funding streams as well as from the private sector to support training, employment services and supportive services to maximise access to employment opportunities, the official statement said.,These partnerships will work toward a coordinated approach to preparing a skilled workforce within an economic region. All applicants must demonstrate that they are leveraging at least 25 per cent of the grant funds requested, it added. ","Sep 25, 2020
                            ,09:25 AM (IST),1 day ago                            ",$150 million US plan for H-1B ‘One Workforce’ training programme to benefit Indians
"Indian-Americans, particularly in the battleground states, are coming out in support of President Donald Trump in large numbers due to a combination of 12 factors, prominent among, which is his friendship with Prime Minister Narendra Modi, according to an internal research survey.,Trump showing respect to Indian-Americans, treating India and Modi on an equal footing have made him popular, says the survey, which is now shaping the campaign's outreach towards the community in the last 40 days.,According to the survey carried out by Al Mason, co-chair of the Trump Victory Indian American Finance Committee, and his team, the Trump administration, unlike the president's predecessors and the current challenger, staying away from the internal affairs of India, in particular on issues like Kashmir, the president's visible role in elevating India's stature on the world stage are some of the other key factors.,""It is mostly about the Trump-Modi factor,"" the survey said, adding that Indian Americans increasingly believe that the teamwork of Trump and Modi over the next four years will successfully checkmate China at the world stage.,Other factors such as Trump's strong stand against China, him being a man of peace rather than throwing the country into war, America's economic revival to the pre-COVID-19 era and his competent handling of the pandemic are driving Indian Americans towards Trump, the survey said.,""Trump has elevated India's stature on the world stage. Of course, due credit also goes to Prime Minister Narendra Modi for his skilled policy towards the US. The India-US relationship has been rock solid. Kudos to the brilliance of both Trump and Modi for cementing the bond between India and US,"" says the survey. ""His family echoes the same sentiments,"" it said.,""Every Indian-American in the US has a family member back home like old parents, brother, sister, friend, business. They want India to be respected and protected from China, which is what Trump can provide. They fear that without Trump, China would start a war with India,"" notes the memo, which is playing a key role in the campaign, devising its outreach strategy towards the Indian American community.,In many must-win battleground states, Indian Americans comprise a substantial and potentially decisive share of the electorate: 190,000 potential voters in Florida, 120,000 in Michigan, 170,000 in Pennsylvania, 150,000 in Georgia, 110,000 in North Carolina, 165,000 in Virginia, and nearly 470,000 in Texas.,The survey results of Mason and his team show that as many as 50 per cent of the potential Indian American voters, the vast majority of whom have traditionally voted Democratic in the presidential elections, will defect from the Democratic Party and vote for Trump.,""This mass defection could add tens of thousands of new Trump voters in key battleground states and could very well end up helping to secure the president's re-election,"" said the survey.,""Biden, Harris, Democrats and Trump haters fear Mason as he is the one who has orchestrated the mass exodus of Indian Americans in the battleground states towards Trump by his research, views and messaging,"" said venture capitalist Sridhar Chityala, who is also a member of the Indian Voices for Trump.,""They fear him because the video ""4 More years"", conceptualised by him and launched by Kimberly Guilfoyle and Donald Trump Jr, has crossed the 10 million-mark and resonates with the community. Al Mason's fundraising efforts also yield results,"" said Chityala.,""I felt excited watching Modi greet Trump and introducing him to over 100,000 Gujaratis as his family and 1.5 billion Indians on television. Actually, it brought tears of joy to me,"" said Girish Gandhi from Florida.,""I am pleased with the accomplishments and support from Trump on Modi's transformational bold initiatives in India, especially on resolving the Kashmir issue, abolition of Article 370 and the Citizenship (Amendment) Act (CAA). I look forward to great things to come in 2021 and beyond for both countries under the Trump-Modi leadership,"" said Dr Anand Tamhankar, physician consultant and an entrepreneur in New Jersey. PTI","Sep 24, 2020
                            ,09:38 AM (IST),2 days ago                            ",Trump-Modi 'friendship' driving Indian-Americans towards US President: Survey
"The UAE and India should have an open sky policy instead of an air service agreement between them, the Gulf nation's Ambassador to India Ahmed Al Banna said on Wednesday, asserting that such a move would benefit airlines of both countries.,The UAE is India's trusted partner and its investment commitment is a testimony of its confidence in the economic growth story of India, Al Banna said at a webinar.,The UAE is the largest Arab investor in India having a share of about 85 per cent of the total Arab investment in the country, he said.,""There exists immense untapped growth potential in many different sectors. The UAE wants to be the preferred economic partner of India, and we want to work closely with India to improve on many different levels,"" Al Banna said at the webinar organised by Vijay Jolly, President of the Delhi Study Group.,One of the most important aspects is the improvement of air connectivity which is yet another important economic growth catalyst that facilitates trade and tourism, he said.,""We have 1,068 flights between the UAE and India. More than 50 or 55 per cent of Indians who travel outside India, they use Dubai and Abu Dhabi as their transit points,"" he said.,""We need to look into having what we call an open sky policy, instead of having an air service agreement, which is limited in terms of capacity, in the number of seats,"" Al Banna said.,Calling for a rethink on the issue, the UAE envoy said the two sides should look for a stronger collaboration wherein both Indian and UAE airlines would benefit.,An open sky air service agreement allows for airlines from the two countries to have an unlimited number of flights as well as seats to each other's jurisdictions.,The National Civil Aviation Policy, 2016, allows the government to enter into an 'open sky' air services agreement on a reciprocal basis with SAARC nations as well as countries beyond a 5,000-kilometre radius from New Delhi.,India has signed open sky agreements with the US, Greece, Jamaica, Guyana, Finland, Spain and Sri Lanka, among other countries. ","Sep 09, 2020
                            ,06:34 PM (IST),17 days ago                            ","UAE, India should have open sky policy instead of service agreement: Envoy"
"An Indian-origin Facebook engineer Ashok Chandwaney has quit the company, accusing the social network of ""profiting off hate"" in the US and globally.,Chandwaney who worked at Facebook for more than five years slammed the social media giant for its inability to combat the spread of hate speech and misinformation and incitements to violence on its platform.,""I'm quitting because I can no longer stomach contributing to an organization that is profiting off hate in the U.S. and globally,"" Chandwaney wrote in a Facebook post this week.,Chandwaney wrote about the genocide of Rohingyas in Myanmar and a militia group's post calling for armed civilians to enter Kenosha, Wisconsin, during the Jacob Blake protests.,""Violent hate groups and far-right militias are out there, and they're using Facebook to recruit and radicalize people who will go on to commit violent hate crimes. So where's the metric about this?"" he wrote.,Following a shooting that left two people dead, Facebook finally pulled down the Kenosha militia post. Zuckerberg blamed an ""operational mistake"" by the third-party contractors and reviewers who failed to remove the Kenosha Guard militia Page and Event prior to the shooting in Wisconsin in the US that left two dead last month.,Last month, four rights groups claimed that the social networking giant played a role in the 2017 violence in Myanmar that forced hundreds of thousands of Rohingyas to seek refuge in Bangladesh. The rights groups demanded that Facebook help the Rohingya refugees to get justice.,""Facebook is choosing to be on the wrong side of history,"" Chandwaney said in his resignation letter.,""We continue to pass the buck with the Kenosha Guard failure being pinned on contract content moderators, who are underpaid and under-supported in their jobs - both of which are things Facebook could almost instantly fix if it so chose,"" he said.,""It seems that Facebook hasn't found the business value to be had in aggressively pursuing the existing credible strategies to remove hate from the platform - despite pressure from civil society, our own employees, our own consultants, and our own customers via the boycott"".","Sep 10, 2020
                            ,10:12 AM (IST),16 days ago                            ","Indian-origin FB worker quits, slams it for 'profiting off hate'"
"Washington, September 11,Democratic Party members have released a musical video remix of popular ‘Chale chalo’ song from the Bollywood movie, 'Lagaan', to woo Indian-American voters ahead of the US presidential election.,In the November 3 election, Democratic presidential candidate Joe Biden and his Indian-American running mate Kamala Harris will challenge incumbent Republican President Donald Trump and Vice President Mike Pence.,""Chale chalo, chale chalo, Biden ko vote do, Biden ki jeet ho, unki haar haan,"" says the lyrics of the song sung by Silicon Valley-based Bollywood singer Titli Banerjee and released by entrepreneur couple Ajay and Vinita Bhutoria.,""It is a war-fighting song, drawing from the energy of Indian celebrations, inspiring our community to awaken and vote for Biden-Harris in November,” Bhutoria said after the video was released on various social media platforms on Thursday.,This is the second national Indian-American outreach video that the couple has produced to unite all South-Asians and people of Indian-origin to support Biden and Harris. Born to a Jamaican father and an Indian mother, Harris is the first Indian-American and first Black woman to be picked by a major American political party for the top post.,""South Asians for Biden is thrilled to serve as a partner on this important video, which encourages Indian-Americans to vote for Vice President Joe Biden and Senator Kamala Harris,"" said Neha Dewan, National Director of South Asians for Biden.,""The stakes of this upcoming presidential election could not be higher for the Indian-American community, which is why our diverse community is united behind the Biden-Harris ticket. It is absolutely crucial that we make a show of force of our voting strength. The South Asian community can be the crucial margin of victory this November,"" she said.,Titli Banerjee said getting the right message across during elections through music has been a long-held tradition in India.,“I am glad that I was able to contribute through my voice in recreating that experience and hope that the message to go out and vote for the future of America reaches all Indian-Americans,"" she said.,Referring to the video, Bhutoria, who is also on the National AAPI Leadership Council and the National Finance committee for Biden for President 2020, said it presents the diversity of people in American community inspired by Biden's vision of hope and change.,""We come from all ages, places and professions, but we are united in our passion for a candidate who represents our common values,” he said.,There is an estimated four million Indian-American population of which about 2.5 million are potential voters in the November 2020 presidential election. There are over six million South Asian voters and 1.3 million Indian-American voters in key battleground states, including Texas, Michigan, Florida and Pennsylvania.,Bhutoria claimed that over 80 per cent of the South Asians are supporting the Biden-Harris ticket.,“We believe that we (South Asians) can help power Vice President Biden and Senator Harris to victory,” he asserted.,The video outreach is supported by South Asians for Biden, Impact Fund, They SeeBlue, Indians for Biden National leadership council and several other South Asian organisations. It will also be shared by Asian Americans and Pacific Islanders (AAPI) for the Biden team, according to a media statement.,The video was created by Ritesh of Awesome TV.,“We wanted to make it simple, memorable, inspirational and awesome,” he said. PTI ","Sep 11, 2020
                            ,01:41 PM (IST),15 days ago                            ",Biden supporters release remix of Bollywood song to woo Indian-Americans
"Singapore, September 13,Eight of the 10 imported COVID-19 cases reported in Singapore came from India, the Health Ministry said on Sunday.,Two of those eight were Singaporeans and five permanent residents who returned on August 30-31. The other one was a short-term visit pass holder and a spouse of a Singaporean, who arrived from India on September 5.,The other two imported patients are work pass holders employed here who arrived here from Germany on August 30 and the Philippines on August 29.,Singapore reported 49 new COVID-19 infections on Sunday, taking the national tally of cases to 57,406. The sole community infection is a foreigner holding work pass, officials said.,All eight imported cases had been placed on stay-home notice upon their arrival in Singapore. PTI","Sep 13, 2020
                            ,02:30 PM (IST),13 days ago                            ",Eight of 10 imported COVID-19 cases in Singapore came from India
"Democratic vice-presidential candidate Kamala Harris has said her mother Shyamala Gopalan was her source of inspiration who had guided her throughout her entire life.,""My mother always used to say, 'Don't just sit around and complain about things. Do something',"" Harris, 55, wrote in a fundraising email to her supporters on Wednesday. ""Her words have guided me through my entire life, pushing me to take action, solve problems and fight for solutions.""                 ,The Indian-origin senator said it was not a hard decision when Democratic presidential candidate Joe Biden called her to be his running mate.,""I knew I had to do exactly what my mother would have wanted me to do. With so much on the line, I had to do something,"" said Harris, the the first Black woman on a major party vice-presidential ticket.,""I couldn't be more grateful to be a part of this ticket, or more humbled by the outpouring of support Joe and I have received over these past few weeks on the trail. And honestly, we're going to need every ounce of it,” she said, urging her supporters to chip in with their contribution.,Harris has helped not only enthused the party's base, but also helped the campaign raise record amount of money.,During a virtual fundraiser a day earlier, which was hosted by Indian-American  and 'Top Chef' host Padma Lakshmi and actor Billy Porter, Harris spoke about her parents' involvement in civil rights marches when she was growing up in Oakland.,Harris also said she still finds time to cook Sunday dinners for her family despite her hectic schedule and nationwide campaigning as. The Senator also spoke about her mother's cooking, noting that she was an ""extraordinary cook"".,According to Politico, Harris is an enthusiastic cook who bookmarks recipes from the New York Times' cooking section and had tried almost all the recipes from Alice Waters' 'The Art of Simple Food'.   PTI,  LKJ,HMB,09100721,NNNN","Sep 10, 2020
                            ,09:51 AM (IST),16 days ago                            ","Inspired by mother, Harris says she had to do something when 'so much is on the line'"
"An Indian-origin businessman in the UK has been elected as the deputy mayor of London Borough of Southwark for the second time.,Sunil Chopra was the mayor of the London Borough of Southwark in 2014-2015, and deputy mayor in 2013-2014, the first Indian-origin person to hold the prestigious office in the Borough.,New Delhi-born Chopra who was the general secretary of the Indian Overseas Congress, London, is the first and only Indian-origin elected councillor in London Borough of Southwark Council, which has only 2 per cent Indian-origin people.,He is living in London for the last 40 years and actively involved in local community works.,Commenting on his election, Chopra said on Wednesday “I feel really proud to be an Indian. It is not only a great honour for me and my family but for the whole Indian community. I will keep working with the community locally and internationally.” PTI","Sep 09, 2020
                            ,05:11 PM (IST),17 days ago                            ",Indian-origin businessman elected as deputy mayor in UK
