content,time,title
"the bagh. One of the walls with bullet holes has a plaque reading: The wall has its own historic significance as it has 36 bullet marks, which can be easily seen at present and these were fired into the crowd on the orders of General Dyer. Moreover, no warning was given to the crowd gathered there against the Rowlatt Act before Dyer opened fire. As many as 1,650 rounds were fired.","Sep 18, 2020
                            ,08:08 AM (IST),8 days ago                            ",Jallianwala Bagh massacre: A heart-wrenching event in history
"Chicken (without skin) 750 g,Onions 1 kg,Garlic 2-3 cloves,Whole red chillies 8-10,Black peppercorns 1/2 tsp,Curd 2 tbsp,Salt to taste,Ghee/Oil 1/4 cup,A spring of fresh mint or coriander for garnishing","Aug 23, 2020
                            ,08:00 AM (IST),1 month ago                            ",Stewing a chicken ishtoo
"THE robustness of Indian agriculture ensured that there was no food crisis during the over two-month-long lockdown due to Covid-19. Rather, India decided to feed the majority of its population free of cost till November 2020, and can do so for another one-and-a-half years even if there is no food production — thanks to the agricultural scientists, farmers and other stakeholders who are part of the Indian food and agriculture system. The Covid-19 pandemic has forced us to reorient our system so that the country always remains food-secure. Being one of the most populous nations in the world, India needs a food system so robust and renewable that even if another pandemic occurs, the impact on the economy in general and this system in particular is minimal.,In terms of food and agriculture, some Indian states are considered to be consumers while others are suppliers. The consuming states are mostly suppliers of labour to the producing states not only for agriculture, but also for labour-intensive industries. Normally, the supply of labour is from states with less economic activity to those with high economic activity. Although accurate data is hard to obtain, the Union Labour Ministry’s statistics put the number of migrant labourers in India at over 4 crore. As per Census 2011, the number of internal migrants in the country was 13.9 crore. However, this number also includes women who migrate due to marriage or with their migrant husbands. UP, Bihar, MP, Chhattisgarh, Jharkhand, Rajasthan, West Bengal, Odisha and the North East contribute the maximum migrants. Covid-19 triggered the reverse exodus of lakhs of labourers from work sites. According to one estimate, nearly 60 lakh migrant workers were seen crossing state borders during the pandemic. This frantic march of labourers towards their home states was mainly due to the fear that most of them would run out of food before the end of the lockdown. In addition, over 90 per cent of them had already lost one to three weeks of work, which caused financial insecurity too.,Though the overall supply situation and the prices of essential food items did not appear too worrisome, in the longer run, adverse effects were seen in six cases. One, the upheaval affected harvesting, collection and marketing of foodgrains, fruits and vegetables at the farm level. Two, the fall in the prices of a range of commodities in agriculture. Three, if the return of migrant workers back to their workplaces does not happen even partially, agricultural and industrial operations are not going to gather pace, and thus a huge impact on economic growth may be seen in the near future. While some operations in selected areas may be done using machines and tools, the local shortage of machines or its hiring centres, repair shops and spare parts is affecting the activities, leading to many machines lying unused. Labour shortage was also being experienced in most milk processing plants, cold storages and warehouses. Four, supply chains were disrupted across the country for a range of commodities, causing huge post-harvest losses even at the supplier’s level.,Five, the youth, even in rural areas, do not want to work in the agricultural fields. It is difficult to find labourers for farm operations even in villages. In the longer run, the country is going to face a labour crunch in agricultural and industrial sectors. Six, our cultivable land and water availability are shrinking, but we will have to feed a population that is estimated to reach 1.7 billion by 2050 under adversely changed climatic conditions. Policy-makers have to think of ways and means to tackle these situations on an immediate and long-term basis.,During his interaction with sarpanches on Panchayati Raj Day (April 24) this year, Prime Minister Narendra Modi said the Covid-19 situation had taught us to be self-reliant. Every district and panchayat have to become self-reliant for ushering in Atmanirbhar Bharat. The mismatch of economic activities of different states and different districts within states has to be addressed. For labour-surplus states, we have to create agricultural/rural raw material-based industries so that farmers or their dependents don’t depend solely on agricultural activities. Each family must have at least one or two members doing a salaried job, while states having labour shortage may go towards fully mechanised precision agriculture and post-harvest activities, and online marketing systems. Indian agriculture now requires a major emphasis on agricultural engineering and post-harvest processing.,In labour-surplus states, we need to set up Intensive Economic Zones with agro-processing centres (APCs). One APC with an investment of about Rs 30-40 lakh can give direct employment to 4-6 persons with a net profit of up to Rs 1 lakh per month. If so, we also need to establish storage godowns at the panchayat level (which will help in reducing grain movement during the pandemic), food quality testing laboratories, a market yard for selling locally and in the open market through digital platforms. Farm machinery and post-harvest equipment custom-hiring centres, equipment repair and service centres etc. may come up in these areas and create jobs. If one such APC is established in each village, labour movement may get considerably reduced. No one wants to leave his birthplace if his basic requirements are met locally. We have to generate work for a majority of the people as an additional source of income.,In labour-deficient states, we need to lay emphasis on mechanisation. Efforts have to be made to use robotics not only for agricultural operations for foodgrains but also for fruits and vegetables. The Internet of Things, machine vision system, deep machine learning, sensor-based maturity, harvesting and ripening stage determination with big data analytics and decision-making system need to be developed for Indian agriculture.,The world now needs to be ready to face a Covid-like situation on the agriculture and food front too. Generally also, we need to cut down on the use of land, labour, water and fertilisers. World Food Prize winner Dr Rattan Lal has rightly said: “We need to reduce land under cereal crops, and water used for irrigation has to be brought down by one-third.” So, we have to find alternative ways of producing more food. The nation which will be able to fill the bellies of its citizens while preserving its natural resources will be the winner. For such a situation, we have to start working on developing engineered food (manufacturing food in factories without cultivation). Processes and machinery have to be developed to convert any biomaterial, weeds, grass, fallen leaves, tree barks and crop residue into food for humans. An interdisciplinary platform comprising agricultural engineering, electronics, computer applications, robotics, chemistry etc. should be established to achieve this long-term goal and for tackling pandemics and climate change. If we will not start now, some other will surely do, and we will be left behind.","Aug 24, 2020
                            ,07:10 AM (IST),1 month ago                            ",Food security must not lull us into complacency
"Breads are a staple at every meal and while curries have seen much change, the bread was somehow always left behind. This now seems set to change as chefs are experimenting with innovative fillings and grains to ensure that flat breads become interesting and tasty. As India unlocks, it might be a good time to indulge and try out these flavours.,The twists are many — strange yet mouth-watering. Don’t be surprised if you encounter a tandoori ragi ka masaledar nanza, makhmali pudina and rosemary paratha, chukandari worki paratha and thyme charcoal bharwan chicken baida roti on the menu. There are breads with combinations like keema matar, chicken liver and paneer makhani. If the traditional stuff like tikoni khamiri roti, Baluchi kulcha and Kashmiri kulcha is available, there is olive chilli garlic naan, cooked with black and green olives and brushed with virgin olive oil, for those who have a liking for Italian flavours.,Breads are normally made from white flour and are thus heavy on the stomach. To change that, restaurants are making use of healthy ingredients. The base flour now has multigrain variants and there is a focus on flours derived from millets such as ragi, bajra and jowar, water chestnut (sinhgara) and chickpeas. Sandeep Choudhary, executive chef at Ibis, New Delhi, says their innovative offers like veggie-packed, naturally gluten-free and grain-free cauliflower flatbread have been a hit among sportspersons.,Guests are driving change too. Chef Varun MB, executive chef at Novotel Hyderabad Airport, says a guest who was staying with them for over 15 days suggested that they introduce dry keema parathas for breakfast so that for others like him, who are in a rush to grab a wholesome breakfast and crave protein intake, can have a perfect dish to just grab and go.,So, the next time you are dining out, make sure that you look for unusual breads. They won’t just taste better, but also be better for you. And, of course, never shy away from experimenting with them in your own kitchen.","Aug 23, 2020
                            ,08:00 AM (IST),1 month ago                            ",A crunchy overhaul
"Vandana Aggarwal,Once seen as a fancy add-on at expensive restaurants, micro-greens have gained popularity as a superfood that can be grown cost-effectively, with minimum supplies at home. Often confused with sprouts which are eaten once the seeds germinate, microgreens are the next step in plant growth. These are harvested after the germinated seeds develop tiny leaves and roots.,Don’t fret if you live in a small flat with no garden. Microgreens need little space to grow and if you have a windowsill or balcony that catches a couple of hours of daily sunshine, you are good to go. Though some taste better than others, seeds of almost all edible plants can be grown as microgreens. It’s a good idea to start with familiar and easy-to-grow seeds.,Choosing and preparing the seeds: Take about half a cup of larger seeds like green beans or dry peas. If using smaller seeds like mustard or fenugreek, two tablespoon’s are enough. Rinse gently and soak. Keep covered in a dark place for at least 24 hours, changing the water once in between.,Green beans in a kettle: Green beans or moong is the most popular, the fastest and easiest to grow. Soak in a kettle to start with. After 24 hours, rinse and allow all the water to drain out of the spout. Cover and keep on the kitchen counter. Moong doesn’t require much sunshine. Rinse at least two or three times a day. Your microgreens will be ready within 3-4 days. They will be white and plump. Alternately if you grow these in soil or expose these to sunlight, these will be green but will take longer to mature.,: Mustard greens are small and delicate but have a distinctive wasabi flavour that adds a zing to your palate. Spread a cotton cloth in a sieve and gently transfer the soaked seeds onto the cloth. Spray with water to keep the cloth moist at all times. These seeds love partial sunlight and take five to seven days to grow. Harvest by gently pulling out plants to separate them from the cloth.,: Use a fruit tray which has holes (for excess water to drain out) and half fill with potting mix. Spread the soaked peas in a single layer. Spray with water and press down with another plastic tray. Cover with a cloth to keep the light out and moisture in. Once sprouts emerge, keep the container in a sunny spot and continue watering at least twice a day. Harvest the shoots in about two weeks, by cutting just above the soil line.,Microgreens taste best when fresh but can be safely refrigerated in a plastic bag for a couple of days. Use the tender and edible greens as a nutritious side dish, delicious and anti-oxidant addition to smoothies or a colourful topping to salads.,Enjoy this fresh produce grown organically in your kitchen.","Aug 30, 2020
                            ,07:41 AM (IST),27 days ago                            ",Grow your own microgreens
"Jagvir Goyal,Most house builders begin construction of the house with much energy and enthusiasm but by the time of completion, they often get exhausted. Yet the carpenters and painters seem to never finish their jobs while few others wait to install the pending fittings and give final touches to the house. Taking care of the following can help you expedite the construction:,Once you hire the services of an architect, immediately finalise the house plans. Be clear about your preferences like the storeys of the house, provision of basement, a side passage, number of bedrooms, etc.,Once the house plans are finalised, get these approved from the local authority. Ask the architect to ensure that the plans comply with the building bye laws. Hiring the services of architects on approved panel list of the local body makes the task easy. Get permission for water supply and sewerage connections.,Prepare material estimates on the basis of plan and elevation of the house. Estimate the quantity of bricks, cement, steel, wood, sand and coarse aggregate (bajri). For rough estimation and cost involved of these six materials, thumb rules can be applied.,Go for reputed brands of cement and steel. Choose a dealer supplying fresh lots of cement. Survey the brick kilns around, examine the ready lots and finalise your bricks supplier. For supply of steel, ensure that steel bars are IS marked. Go for straight bars instead of coils, which demand extra time and labour. Look for fresh, rust-free steel. Both sand and bajri are normally supplied by one dealer. Keep cross-checking the rates being charged. It pays dividends to timely engage suitable labour contractor to raise structure of the house.,Once the construction is started, buy the required quantity of wood, get it cut to major sizes and store it as per prescribed methods for air circulation among the cut pieces for natural seasoning. Choose wood carefully. Natural drying and seasoning of wood minimises chances of its warping after use. Carpenters are the last to leave the house. Get electric connection where carpenters can work independently to assemble door and window frames and shutters and later to shift them to site.,Choose floor tiles instead of marble to save time required for grinding and polishing of marble. Go for wood laminates to save time lost in wood polishing. PoP work for ceilings saves much time than required for false ceiling which needs fixing of GI hangers.","Aug 30, 2020
                            ,07:41 AM (IST),27 days ago                            ","Expedite house construction, & how"
"Neha Saini,For a Michelin star chef who has served the likes of Barack Obama, Dalai Lama, Queen Elizabeth, Vikas Khanna’s favourite food — the humble, home-cooked dal-chawal — is a reminder of the man’s modest lifestyle. “He can eat dal-chawal seven days a week. It’s his all-time favourite, ever since he was a child,” says his mother, Bindu Khanna (70), based in Amritsar.,According to Bindu, “Our backyard was host to several impromptu feasts as Vikas’ friends and neighborhood kids would gather around and he’d cook for them. Many times, a few of our neighbours would call him to taste a new recipe they tried at home. He was fondly called ‘pandat’ by one of our neighbours because he was a simple, sorted kid, ready to help everyone.”,His elder brother Nishant, an educator, agrees. “As a kid, Vikas was always empathetic, feeding strays, birds and the needy. For many, what he is doing now might be a new concept but growing up in Amritsar, we always learnt to share our graces.”,Not the brightest of kids in school, his mother recalls how Vikas would spend most of his time after school cooking, along with his beeji (grandmother). “Vikku,” as his mother fondly calls him, “was always sentimental and inclined towards creativity. He was different from other kids as he was always doing chores that people at that time did not deem fit for a boy. He learnt knitting from his grandmother and would make sweaters. He learnt sculpting and would do wooden sculptures. A wooden Ganesha that he made is still displayed at Salaam Bombay, an upscale restaurant in New York where he worked.” He was born to beat the odds, she says. “Even when he started Lawrence Garden Kitchens, his small catering business, from our home, many doubted his choice of career as it was not seen as a respectable line of work. When he told me about his decision to become a chef, I too was a bit taken aback. I asked him — “Kya tu abb bawarchi banega?”,The first time, says his mother, her son’s culinary skills stunned her was when he cooked bhindi for her. “It was the best bhindi I had ever tasted, Vikas was seven or eight years old that time and I knew then that he would go places.”,His passion for food and service came from his beeji. In his ancestral home, his room was close to beeji’s room and both of them would spend hours in the kitchen, where Vikas would watch her cook.,Bindu says that he still misses his grandmother, who was one of the most influential persons in his life. ‘Beeji passed away in 2013, and two years later, his father passed away. Vikas still has not come to terms with his father’s death.”,As for Vikas, his mother says that her son has always managed to surpass her expectations. “I still cannot believe what he has managed to achieve. He is still childlike, simple and ready to help anyone who comes to him.” Even with Feed India campaign, Bindu shares that Vikas is following his heart. “As a kid, he would often go to the Golden Temple to perform langar sewa. What he is doing with Feed India is something that comes from that space, with the belief that no one should remain hungry,” shares Nishant. One cannot get more Ambarsari than that!","Aug 30, 2020
                            ,07:41 AM (IST),27 days ago                            ",‘What he is doing comes from that space – langar sewa’
"Pooja Khanna Tyagi,If you have a small bathroom, it is essential to create a well-organised layout which has provision for the storage of toiletries and other essentials. Here are some features which can be incorporated within the decor of the bathroom to create a highly functional and aesthetically pleasing space:,These units comprise a mirror unit with narrow storage. A great way to keep the clutter out of sight, the cabinets, also called medicine cabinet, can be used to store essential bathroom items, medicines and toiletries.,Strategically divide the bathroom into a wet and dry area with a shower curtain. You can also create a walk-in shower area with a frameless glass partition as it provides an unobstructed view. It also lets light pass and gives the bathroom a visually larger look.,Consider a floating vanity which incorporates a cabinet below the sink as it clears the floors space and makes the bathroom appear bigger. If there is a space constraint, install a pedestal sink or corner sink.,Make provision for a wall-mounted commode, instead of a floor-mounted one, as it takes lesser space and imparts a sleeker look.,If the bathroom is tight on space, go for a sliding door or pocket door so that you can make use of precious floor space. Alternately you can open the bathroom swing door in the outward direction instead of opening it inwards.,If there is no space to hang towel rods on the bathroom walls, install these on the back of the door but make sure that the depth of the towel rod is not more than that of the door knob. One can also screw a towel hook behind the door.,Make optimum use of the bathroom corners by installing corner shelves. These can be efficiently used for storing and displaying toiletries.,Make maximum use of the vertical space by making provision for open or closed storage above the bathroom door so that it is out of sight and does not look imposing. Incorporate built-in storage within the bathroom niches and install sleek floating shelves on the walls.","Aug 30, 2020
                            ,07:41 AM (IST),27 days ago                            ",Space savers for bathroom
"Once the monsoon recedes, humidity level goes down considerably in September and there’s a drop in the night temperature. This is the time to prepare the planting of winter annuals. Here’s how to go about it: The nursery beds are made 15-20 cm high and 60-90 cm wide under partial sunlight. The nursery medium is prepared by thoroughly mixing one part each of garden soil, river sand and leaf mould. Drench this with 0.2 per cent Bavistin to take care of soil-borne diseases. Depending on the seed size, sow these at a depth of 0.5-1 cm and cover. Maintain moisture levels but there should be no water logging. As the seeds germinate, uncover to do thinning and separation of lumps. When 3-4 leaves appear, reduce watering and expose them to sun for few days. In the evening hours, using a narrow blade, loosen the soil. Holding its leaves, gently pull the seedling with soil intact and plant into flowerbeds.,For the flowerbeds: Prepare levelled, inch-deep well-drained flowerbeds in a sunny location. Clear the weeds and dig to expose in sun for a week. Mix 5 kg of farmyard manure and 500 gm DAP in 100 sq ft area (10’x 10’).,When mixing the annuals, keep in mind not only the colour but the foliage and texture also. Do not plant these in stiff rows but in clumps or groups. Petunia colour tones present an excellent monochromatic approach. For vertical effect, use larkspur, lupin or snap dragon. To generate mass effect, plant annuals in proportionate volume with synchronised flowering. These can be in a single colour or in harmony with complimenting texture. Some varieties that can be grown are acroclinum, African marigold, antirrhinum, brachycome, calendula, California poppy, China aster, cineraria, cosmos, dahlia, dimorphotheca, French marigold, gypsophila, kale, lupin, nasturtium, nemesia, sweet sultan, Sweet William, stock, salvia and wall flower. To add colour and softness in the rockery, plant Alyssum (sweet), Brachycome, phlox and nasturtium. Flowers like antirrhinum, alyssum, petunia, stock, sweet peas, sweet sultan and wall flower will fill the air with fragrance.,Compact low-growing annual ties the flowerbed into a large identity. When planted along pathways, these soften the hardness and straight lines of the building. Sweet alyssum, ibris (candytuft), ice plant, brachycome, dianthus dwarf are some options.,Fast-growing holly hock, larkspur, peas (using support) make excellent screening plants to demarcate or make temporary division or partition. Lady’s lace gives good effect when sown against herbaceous border.,Low-growing annuals are the best for pots. As a basic consideration, a fully grown plant should be more than 1½ times the size of pot. Bellis perennis, brachycome, pansy, kale, dahlia, sweet William, carnation, pink, matricaria, gazania, lupin, ice plant, nemesia, petunia, salvia, cineraria, nasturtium and pansy are successful pot plants.,Best suited for interiors are cut flowers like acroclinium, Lady’ lace, amobium alatum, antirrhinum, calendula, callistephus chinensis (Aster), centaurea, (corn flower), larkspur, dianthius caryophyllus (carnation), dianthius barbatus (sweet William), gerbera, gypsophila, helichrysum, iberis, mathhiola incana (stock), bells of Ireland with long and hard stem have long bloom.,A colour at an eye level is best offered by low growing and trailing varieties of petunia, geranium, verbena and nasturtium.","Aug 30, 2020
                            ,07:41 AM (IST),27 days ago                            ",When the winter comes
"THE Centre’s move to ban 27 widely used pesticides (12 insecticides, eight fungicides and seven herbicides) may have little immediate impact on agriculture and farmers. As of now, a draft order has been issued, banning the manufacturing and sale of these pesticides on the grounds of the risk they pose to humans and animals.,These pesticides are used on almost all crops — paddy, wheat, maize, sugarcane and cotton, besides vegetables and fruits. A large number of countries have already banned these pesticides and the Union government is under pressure from environmentalists to ban these in India. The debate, however, now centres around the alternatives available to farmers, and also whether these alternatives are economically viable for farmers, already reeling under ever-increasing input costs and low price realisation for their produce. There are no alternatives available in the market for at least one-third of these pesticides. As an alternative to pesticides, Punjab has been promoting Integrated Pest Management (IPM) techniques to control pests.,“Eh dawaiyan di varton saadi majboori hai... nahin tan sari fasal kharab ho jaoo. If the substitutes are available, and that too at a reasonable price, farmers will opt for the same. But from what we hear, the alternatives are almost double the cost of these pesticides proposed to be banned. Also, where is the guarantee that the substitutes are disease-resistant and will ensure that the yield of the crop remains as high as with the use of these 27 pesticides,” says farmer activist Randeep Singh of Sangrur district.,Pesticide use is among the highest in Punjab, after Uttar Pradesh and Maharashtra. Though Punjab has a much smaller area, its pesticide usage accounts for almost eight per cent of the national figure. Almost 4,930 metric tonnes (MT) of chemical pesticides were used in the state in 2019-20, as per figures available from the Ministry of Agriculture and Farmers’ Welfare. According to the Punjab Farmers and Farm Workers’ Commission, the state has seen a steady decline in the use of chemical pesticides. Punjab used 5,689 MT of chemical pesticides in 2014-15 and 5,543 MT in 2018-19.,Ajay Vir Jakhar, chairman of the Commission, says that the draft agriculture policy for Punjab clearly defines that the pesticide usage is to be reduced by 10 per cent each year. “Through counselling and other agriculture extension activities, we are gaining success and cutting down on pesticide usage for the past three years. A ban will not make these 27 pesticides vanish from the markets as huge stockpiles are being created by manufacturers and dealers. The shift to safer and cheaper alternatives will take time as the agriculture research system is not geared for it and is only offering chemical alternatives,” he says.,Baljit Singh, a farmer of Jatana Khurd in Mansa district, says the government should look at supplying the substitutes at reasonable prices through cooperative societies. “It will build trust and farmers will opt for the safer pesticides faster,” he says, adding that quality control and regular monitoring of the efficacy of substitutes would also help boost farmers’ confidence.,Farmer activist Ramandeep Singh Mann feels that the ban on pesticides, without viable substitutes, could gravely impact the farm economy. “All substitutes should be thoroughly examined, researched and experimented with before the farmers are asked to shift to these. The shift has to be gradual, so a complete immediate ban may not be in the best interests of all stakeholders,” he says.,Pesticide use is among the highest in Punjab, after Uttar Pradesh and Maharashtra. The state accounts for almost 8% of the national usage. Almost 4,930 metric tonnes (MT) of chemical pesticides were used in the state in 2019-20, down from 5,543 MT in 2018-19. The state’s target is to reduce usage by 10% every year.","Aug 31, 2020
                            ,07:18 AM (IST),24 days ago                            ",Pesticides : Viability of substitutes
"Renu Sud Sinha,In another two days, Feed India Initiative will have completed five months of its tenacious journey of feeding millions in more than 135 cities across India during the pandemic. The man spearheading this campaign is New York-based Vikas Khanna, a Michelin-starred chef for the world, but a humble man at heart from ‘Guru ki Nagri’ Amritsar.,The campaign has crossed the 30 million-meal (cooked and dry ration) mark, but food is not the only thing Vikas and his team of volunteers are providing. Also on the list are 400,000 slippers, 3 million sanitary pads and 2 million masks. While he’s been too busy to calculate the overall cost, “on a rough estimate, it should be around $10 million”, says Vikas. The campaign, however, has zero-administrative cost, as it is being managed by a team of 60 volunteers, in India and the US.,From his house in Manhattan, he shares an interesting anecdote that led to the foundation of this vast effort. In March-end, he received a mail from an old-age home in India, seeking donation for its inmates, stuck during the lockdown. He immediately transferred some money, but the mail turned out to be a spam. However, it set him thinking about the plight of the less fortunate during the pandemic. Having been associated with such endeavours before, he was aware that most orphanages, old-age homes, and other such institutes run from month to month in terms of rations, donations, etc, and would be hugely affected by the pandemic. And that’s how the idea of Feed India came into being.,Feed India, or Barkat as he calls it, started with a single tweet on April 1. Vikas asked his 2.3 million followers on Twitter to go to their neighbourhood orphanages, old-age homes, leprosy centres and check if the inmates needed ration or food.,Soon, the messages grew faster than the Covid cases across India, and he and his volunteers were quick to respond.,A basic kit of essentials, including hygiene essentials, was put together. Each bag consisted of ration items, essential supplies, sanitisers, sanitary napkins, detergent and sometimes even chocolate, along with slippers, water bottles, etc.,From institutes of destitution, his campaign soon extended to migrants walking home, street vendors, Mumbai’s dabbawalas, boatmen and craftsmen in Varanasi, inmates of widow ashrams, people with disabilities, transgenders, sex workers, AIDS patients, anyone and everyone in need.,As Vikas was managing everything from the US, there were some logistical issues — unscrupulous vendors, dishonest suppliers, vanishing supply trucks, payments that had to be paid twice. He almost gave up but his mother — the anchor who keeps him rooted, as he puts it — reminded him how having achieved his dream of becoming a top chef despite odds, he could not be scared of these little singes.,He reached out to the National Disaster Response Force (NDRF) in mid-April. By then, the NDRF had already been working with the pandemic-affected in different states.,But didn’t the NDRF find the proposal of a celebrity chef sitting across oceans a little farfetched? Says Satya Narayan Pradhan, Director-General of the NDRF, “His commitment, authenticity and straight-forwardness came across loud and clear. And this partnership has moved from strength to strength because of the synergy in sincerity from both sides.”,Vikas has spent millions from his own funds to kickstart the campaign and keep it going. Collaborations, in both cash and kind, with brands came much later. India Gate rice management was the first to approach him in mid-April. Since then, there have more than 50 Indian and international collaborators, including Tata, Procter & Gamble, Paytm, Patanjali, etc. The latest on board is Crown Rice. It has committed 1 lakh kg of rice for Feed India’s Ganesh Chaturthi prasadam drive in Mumbai on September 1.,Many individuals have also pitched in, including artist and architect Tarik Currimbhoy, Sandie Tillotson (NuSkin), Heather Ibrahim-Leathers (Global Fund for Widows), social entrepreneur Payal Tulsiyan, and of course, the man of the moment, Sonu Sood. The two Punjabi boys came together to help migrants reach home — Sonu was taking care of transportation and Vikas was providing them with meals on the way. For this initiative, Vikas had come up with an innovative plan. He reached out to Bharat Petroleum Corporation Limited and converted at least 100 fuel stations on the highways of UP, MP and Maharashtra into kitchens from where the weary migrants could have a hot meal on the go.,The one lesson from the pandemic, says Vikas, has been the “resilience of mankind and its solidarity”.,With the end of the pandemic nowhere in sight, how long can he sustain Feed India? “I signed two book deals last week, and the proceeds will go into funding the drive. More brands are coming forward. I tweeted about it last week and there were 16 mails within 30 minutes.”,On what makes him go on, he says, “My faith in my Guru, Guru Nanak Dev, and my promise to my mother that I will see it through. She didn’t raise a quitter.” She did not.","Aug 30, 2020
                            ,07:41 AM (IST),21 days ago                            ",How Vikas Khanna's tweet led to 30 million meals
"Prof Dungar Ram,Teachers’ Day is celebrated every year on September 5 — the birthday of Dr S Radhakrishnan, one of the most illustrious teachers of our times. No doubt the halo of glory around the day has faded a little and the annual celebration has been reduced to a mere ritual, still the commemoration is a befitting and well-deserved tribute to the towering figure.,The teacher has undoubtedly been accorded an exalted status in the Indian tradition. The importance of the role of the teacher in shaping the character, personality and career of students and thus in guiding the destiny of the nation can never be exaggerated. The teacher has been variously designated as a nation-builder, pathfinder, friend, philosopher and guide. All the actions of the teacher, including the reproach and reprimand, are considered to have only one motive behind — the welfare and betterment of students.,But Teachers’ Day is not merely a day to extend greetings and felicitations to teachers or confer awards and honours; it is a day of soul-searching, of critical analysis of the platform where the teacher stands today. Does he really deserve the glorious appreciation and commendable honours which he seeks? How much of the dignity which the teachers of the old wielded has he maintained? Does he perform his teaching duty with a sense of service, or he only craves for material gain? Is he aware that he is a role model to be followed and that morality and integrity are his watchwords?,The current scenario with regard to the position and reputation of the teacher in society, right from the elementary teacher to the university don, presents a dismal picture. The media frequently exposes and displays the ugly, immoral, shameful and even heinous activities of one teacher here and the other there. No wonder that epithets like ‘vultures’ and ‘hawks’ have come to be associated with such teachers. They may be only a handful in number, but they prove a blot on the whole class and tarnish its otherwise bright image. Let aside academic deterioration, the disdainful decline in morals is all the more condemnable. The trends are indeed challenging and command the attention not only of the administrative authorities, but also of all enlightened citizens.,We heap abundant praise on the teachers of the past most probably because we have no patience with their current-day counterparts. It has become almost a convention to shower admiration on the old pedagogues, but have a low esteem of the present-day generation of teachers. Now, it is very difficult to say with conviction that there were no black sheep in the teaching flock of the past. It may be argued that their dishonourable activities passed off without much uproar as press and electronic media were not so active. Take, for example, the case of corporal punishment. It was commonly believed that the teacher’s beating was well-intentioned. But today’s teacher must realise that not only the circumstances, but the laws have also undergone transformation. He must spare no effort to befit himself in the changing environment and equip himself with the new techniques to play his role positively.,Another point deserves careful examination. In the two-tier system of education — government schools and convent/public schools — a wide gulf has occurred. College teachers with government school background confronting students passing out from convent schools face several problems, including those of pronunciation and expression. The situation becomes awkward when the teacher turns out to be incompetent and his students have wider academic knowledge than him. There are examples where some brilliant students could not score the expected marks in examination perhaps because their answers happened to be beyond the comprehension and range of the examiner. The remedy lies in holding occasional in-service training camps, orientation, refresher courses and other similar academic exercises for the teachers.,It would surely be incorrect to claim that the ancient gurus or past teachers had superior academic standards. According to Shaw’s theory of Life Force, every new generation is wiser, more active, more intelligent than the previous one. How can, therefore, the teacher of the new generation alone be inferior? The moot point is the environment; perhaps the society itself is partly responsible for the teacher’s moral fall. The teacher is himself a product of society and we know mangoes can never grow on cacti.,The dark clouds surrounding the figure of the teacher should not dishearten and disappoint us. Innumerable conscientious and well-meaning teachers still exist who are committed to the cause of education. They still carry forward the torch of knowledge and learning and will never let it peter out. Only the younger ones among them will have to be more conscious and curious. They must bear in mind that teaching is still a noble profession and they must dedicate themselves to this great cause. They indeed have a heavy responsibility on their shoulders; the nation looks upon them with diehard optimism.,Wordsworth once said, “Every great poet is a teacher, I would like to be considered either as a teacher or as nothing.”,One reason probably for the negligence of the teacher is that teaching has never been regarded as a lucrative job. Once an elder in a village asked a teacher with several years of standing, “Have you got some job or are you still twisting children’s ears?” Needless to say that the elderly gentleman was too ignorant to appreciate the noble work handled by the teacher. The teaching environment at present has actually grown ignominiously vicious, but this day will prompt and motivate the teachers to rejuvenate themselves.,A teacher can still stir the soul of the nation, put a new lease of life into the diseased bones of the profession.,Awake, arise and act with courage in heart and faith in God, strive conscientiously, vigorously and honestly so as to regain the crowning glory that you once had and that you richly deserve!","Sep 01, 2020
                            ,05:07 PM (IST),25 days ago                            ","A retired teacher’s message to the fraternity: You are no less good, may be even better, reclaim your place"
