content,time,title
"Washington, September 26,President Donald Trump plans to announce conservative federal appeals court judge Amy Coney Barrett on Saturday as his Supreme Court nominee, two sources said on Friday, as he moves to shift it further to the right and sets up a heated Senate confirmation fight with Democrats 5-1/2 weeks before the US election.,If confirmed by the Senate, which is controlled by Trump’s fellow Republicans, Barrett would replace Justice Ruth Bader Ginsburg, a liberal icon who died at age 87 on Sept. 18. Barrett is a favorite of religious conservatives, a key Trump constituency, and he has asked the Senate to confirm her before the November 3 election in which he is seeking a second term and Democrats are aiming to seize control of the chamber.,Barrett, 48, was appointed by Trump to the Chicago-based 7th US Circuit Court of Appeals in 2017. If confirmed to the lifetime post, she would become the fifth woman ever to serve on the high court while expanding its conservative majority to a rock-solid 6-3.,Her selection was viewed with alarm by liberal advocacy groups. Abortion rights groups have expressed concern that on the Supreme Court Barrett could help overturn the landmark 1973 Roe v. Wade decision that legalized abortion nationwide.,Catherine Glenn Foster, president and CEO of the anti-abortion group Americans United For Life, praised Trump for making a “brave and ambitious choice” and called Barrett “the best and most qualified successor” to Ginsburg.,The other finalist mentioned by Trump to fill the vacancy was Barbara Lagoa, a Cuban-American federal appeals court judge from Florida who he appointed last year and who potentially could have boosted his chances in the key election battleground state. Trump said he did not meet with Lagoa during a campaign trip to Florida. He met with Barrett on Monday.,Trump plans a formal introduction of his nominee at the White House on Saturday. Two sources, speaking on condition of anonymity, confirmed that Trump plans to nominate Barrett, but cautioned that he could change his mind. Trump told reporters on Friday he had made his decision, but declined to reveal it.,Barrett previously served as a clerk to conservative Supreme Court Justice Antonin Scalia, who died in 2016.,As an appellate judge, Barrett has staked out conservative legal positions on key hot-button issues in three years on the bench, voting in favor of one of Trump’s hardline immigration policies and showing support for expansive gun rights. She also authored a ruling making it easier for college students accused of campus sexual assaults to sue their institutions.,Trump’s nominee has what appears to be a clear path to Senate confirmation, with Republicans holding a 53-47 majority in the chamber and only two senators in his party indicating opposition to moving forward with the process.,Democrats have objected to the Senate acting on Trump’s nominee in light of the decision by Republicans in the chamber in 2016 to refuse to consider Democratic President Barack Obama’s nominee to replace Scalia after he died during a presidential election year.,GINSBURG HONORED,Ginsburg, a champion of gender equality and various liberal causes, made history again on Friday as the first woman and first Jewish person to lie in state in the U.S. Capitol.,Democratic presidential candidate Joe Biden attended the ceremony a day after Trump was greeted with jeers and boos by a nearby crowd as he visited Ginsburg’s flag-draped coffin outside the Supreme Court building.,“If she is nominated and confirmed, Coney Barrett would work to dismantle all that Ruth Bader Ginsburg fought for during her extraordinary career,” said Alphonso David, president of the Human Rights Campaign, an LGBT advocacy group. “An appointment of this magnitude must be made by the president inaugurated in January.”,Trump this week said he believed the Supreme Court would be called upon to rule on the election outcome, something that has happened only once in American history, in 2000.,“I think it’s very important that we have nine justices,” Trump said on Wednesday.,Trump has repeatedly and without evidence said that voting by mail, a longstanding feature of American politics, could lead to a surge in election fraud.,THIRD TRUMP APPOINTEE,Barrett would be his third Supreme Court appointment. Like Trump’s two other conservative appointees, Neil Gorsuch in 2017 and Brett Kavanaugh in 2018, Barrett potentially could serve for decades, placing a conservative stamp on Supreme Court precedent.,The court’s decisions exert vast influence on American life, and a solidly conservative court could limit abortion rights, expand religious rights, strike down gun control laws and uphold new restrictions on voting rights.,On Nov. 10, the court is scheduled to hear arguments in a major case in which Trump and fellow Republicans are seeking to invalidate the 2010 Affordable Care Act, known as Obamacare. If confirmed by then, the nominee could cast a decisive vote.,The nomination could help Trump cement a key part of his presidential legacy - making the federal judiciary move conservative - while also energizing his core supporters ahead of the election.,The Senate under the U.S. Constitution is given the power to confirm or reject a president’s judicial nominees. Senate Majority Leader Mitch McConnell has given a high priority to winning confirmation of Trump’s conservative judicial selections. Reuters","Sep 26, 2020
                            ,12:02 PM (IST),1 hour ago                            ",Trump plans to nominate conservative judge Amy Coney Barrett to Supreme Court
"Tokyo, September 26,New Japanese Prime Minister Yoshihide Suga said he and Chinese President Xi Jinping agreed in talks on Friday to work closely together by holding high-level meetings, including summits, but did not discuss the possibility of a visit by Xi to Japan.,“I told (Xi) that the stability of Japan-China relations is crucial, not only for the two countries but also for the region and for international society,” Suga told reporters after their phone conversation.,His talks with Xi late Friday were his first since taking office just over a week ago, replacing Shinzo Abe, who resigned due to poor health.,A planned visit by Xi to Japan last April was indefinitely postponed because of the coronavirus pandemic.,The plan had triggered protests even within Japan’s governing party because of China’s tightening of controls over Hong Kong and its assertive actions in regional seas.,“We did not discuss (Xi’s) possible visit to Japan,” Suga said.,However, the leaders agreed to hold summits and other high-level meetings to cooperate in bilateral, regional and international issues, he said.,Relations between the two Asian rivals have improved recently as China faces heightened tensions with the United States.,But Japan sees China’s military development and increasingly assertive stance in the East and South China Seas as a major security threat.,Chinese coast guard vessels routinely violate territorial waters around the Japanese-controlled southern islands of Senkaku, which China calls Diaoyu and also claims.,China’s official Xinhua News Agency said that Xi noted the improvement in relations and said that China stands ready to work with the Suga government to deepen cooperation in mutually beneficial areas such as trade and to handle sensitive issues, including historical ones.,Japan’s military invasion of China in the 1930s and 1940s remains a sore spot between the two.,Earlier Friday, Suga also held talks by phone with Indian Prime Minister Narendra Modi and expressed his intention to work together to achieve a “free and open Indo-Pacific” aimed at checking China’s maritime assertiveness.,On Thursday, Suga held talks with South Korean President Moon Jae-in and urged him to take actions to mend bilateral relations badly damaged by war compensation issues.— AP","Sep 26, 2020
                            ,11:58 AM (IST),2 hours ago                            ",Japan’s new PM Suga says stable Japan-China ties key to region
"US President Donald Trump has vowed to end his country’s reliance on China once and for all if voted to power, expressing disappointment that the post-coronavirus relationship with Beijing does not mean the “same” to him as he would not forget the virus that came from there.,Addressing an election rally on Friday at Newport Virginia, a battleground State for the November 3 presidential election, Trump said that the US economy was doing great, “then we got hit with this virus from China”.,“They should never have let it happen. We won’t forget it. We closed up, we saved millions of lives. Now we’ve opened up, opening with records,” he said.,The US is the worst-affected country from the virus. Over 200,000 Americans have lost their lives and devastated the country’s economy, resulting in the loss of millions of jobs.,Trump said that if voted to power, in the next four years, he will make America the manufacturing superpower of the world.,“We will end our reliance on China once and for all,” he said.,The coronavirus pandemic hit the US soon after Trump signed a trade deal with China, for which his administration had negotiated with the Chinese for more than a year.,The US and China in the beginning of the year signed Phase-1 of a trade deal, ending a bitter two-year tariff war that had rattled the global economy.,Trump in May ruled out renegotiating the trade deal with China. The US on September 14 banned the import of five goods from China, including computer-parts, cotton and hair products, alleging that they are produced in forced labour camps in the restive Muslim-majority Xinjiang province.,Trump, addressing thousands of his supporters at a local airport in the backdrop of Air Force One, said that post-coronavirus relationship with China does not mean much to him and expressed his deep disappointment with the Chinese.,“I had a very good relationship in China with President Xi (Jinping). But you know what? This pandemic has just... we made a great trade deal, but it just doesn’t mean the same to me. Does that make any sense? It doesn’t mean the same to me. It doesn’t mean the same to me,” Trump said.,The president said that early this month, China had the largest order of corn to American farmers in US history. They had the largest order of soybeans and a massive order of beef.,“But you know what it does just doesn’t mean as much to me now, as it did, at one point,” he said.,“The ink wasn’t even dry on the trade deal. And this thing came in. They could have stopped it,” he said.,Earlier in the day, in his address to the Black Empowerment event in Atlanta, Trump said before the China virus hit the country, his administration had built the greatest economy for African-Americans in the history of the country. “And we are doing it again,” he added.,Trump, speaking at another election event in Miami, Florida, which is another battleground State, he said that same was the case with the Latinos before the arrival of the China virus.,“We have tremendous records but just before the play came in from China they should have stopped it. They should have stopped it. Just before it came in people were calling me, Democrats were calling me, they wanted to get together. It was happening because we had the best job numbers, we had the best businesses, we had the best everything. We have rebuilt our military,” he said. PTI","Sep 26, 2020
                            ,11:50 AM (IST),3 hours ago                            ",Would not forget the virus that came from China: Trump
"The US will invest $150 million in training for middle-to-high-skilled H-1B occupations in key sectors, including in information technology which employs tens of thousands of Indian professionals.,The H-1B visa is a non-immigrant visa that allows US companies to employ foreign workers in speciality occupations that require theoretical or technical expertise. The technology companies depend on it to hire tens of thousands of employees each year from countries like India and China.,According to the Department of Labour, prominent among these sectors are information technology, cybersecurity, advanced manufacturing, transportation, wherein the H-1B one workforce grant programme would be used to upskill the present workforce and train a new generation of workers to grow the future workforce.,The Covid pandemic has not only caused disruptions in the labour market, but also forced many education and training providers and employers to rethink how to deliver training, the department said in a statement.,In this grant programme, the department's Employment and Training Administration has set out to streamline funding and resources to encourage a more integrated workforce system that will push the applicants to provide an innovative mix of training strategies, leveraging innovative modes of training delivery, including online, distance and other technology-enabled learning. The training models will include a broad range of classroom and on-the-job training, customised training, incumbent worker training, registered apprenticeship programmes and industry-recognised apprenticeship programmes. — PTI","Sep 26, 2020
                            ,07:48 AM (IST),2 hours ago                            ","To train H-1B workforce, US to invest $150 million"
"Terre Haute, September 24,The US government executed convicted murderer Christopher Vialva on Thursday, the first Black man to suffer the federal death penalty since the punishment was resumed this summer after a 17-year hiatus.,Vialva was 19 years old when he and fellow members of a gang in Killeen, Texas, killed Todd and Stacie Bagley, white married Christian youth ministers from Iowa, on the Fort Hood army base in 1999.,He was pronounced dead at 6:46 pm after the US Department of Justice officials injected him with pentobarbital, a barbiturate, at the execution chamber in Terre Haute, Indiana, according to reporter serving as a media witness.,Vialva, a Messianic Jew, used his last words to ask God to comfort his victims’ families, according to the media witness.,“Heal their hearts with grace and love,” he said, “I’m ready, Father.” After the injections began, he furrowed his brow, yawned and looked toward the witness room from which his mother was expected to view his execution. Within minutes, he stopped moving, his mouth agape.,It was the sixth federal execution this year, and the second this week, after the practice was resumed by US President Donald Trump's administration.,Under Trump, the Justice Department has now executed twice as many men this year than all of Trump’s predecessors combined going back to 1963. The last time the US government executed six or more people in a single year was in 1942, according to the Death Penalty Information Center (DPIC) in Washington.,The execution of Vialva, 40, comes as the nation grapples with racial disparities in the criminal justice system, with daily protests occurring against police brutality against Black people.,Of the 56 people on federal death row, 26, or 46 per cent are Black, and 22, or 39 per cent, are white. Black people are only 13 per cent of the US population.,DPIC published a report this month concluding that racial bias persists in the US system of capital punishment in which the killers of white people were more likely to face the death penalty than the killers of Black people.,At Vialva’s trial in 2000, a jury of 11 white people and one Black person found him and a Black accomplice, Brandon Bernard, guilty of carjacking and murder. Bernard’s execution date has not been set.,According to court records, Vialva and his accomplices were looking for someone to rob when they found Todd Bagley using a payphone at a store and he agreed to give them a ride in his car. In the back seat, Vialva pulled out a gun and ordered Bagley and his wife to get into the car’s trunk.,After forcing Bagley to disclose his PIN, Vialva withdrew cash from Bagley’s account at an ATM, though there was less than $100 on deposit. He bought some fast food and cigarettes. During the several hours they spent in the trunk, the Bagleys could be heard telling their kidnappers to embrace Christianity.,Eventually, Vialva parked the car in an isolated part of Fort Hood, opened the trunk and shot both Bagleys in the head, killing Todd and rendering Stacie unconscious. Bernard then set the car on fire and an autopsy showed that Stacie Bagley died from smoke inhalation.,Todd Bagley’s mother, Georgia, welcomed the execution in a statement shared by the Bureau of Prisons, saying it should have happened within three to five years of the crime, not 21.,“They were willing to lay down their lives to try and win their kidnappers to the Lord by quoting scripture, praying, and singing praises to God before they died,” her statement said.,“We’ll never know how many people they could have influenced for good if they had been given the chance,” Georgia added. Reuters","Sep 25, 2020
                            ,11:13 AM (IST),1 day ago                            ",US executes first Black man since resumption of federal death penalty
"Facebook Inc on Thursday said it had dismantled three networks of fake accounts which could be used by Russia's intelligence services to leak hacked documents as part of efforts to disrupt the upcoming U.S. election.,The company said the accounts, which it suspended for using fake identities and other types of ""coordinated inauthentic behaviour"", were linked to Russian intelligence and people associated with a St. Petersburg-based organisation accused by U.S. officials of working to sway the 2016 presidential vote.,The Russian foreign ministry did not immediately respond to a request for comment. Moscow has repeatedly denied allegations of election meddling and says it does not interfere in the domestic politics of other countries.,Nathaniel Gleicher, Facebook's head of cybersecurity policy, said there was no immediate evidence that hacked documents were about to be leaked, but by suspending the accounts Facebook hoped to prevent them being used in any subsequent operation.,""Our team watches for the threats and trends that we need to be ready for and one that we are very aware of ... is a hack-and-leak operation, particularly in the next 6-8 weeks,"" he told Reuters.,""We want to make sure that the accounts are down to prevent their ability to pivot them to facilitate a hack-and-leak around the U.S. election."",Facebook said the networks were small with only a handful of accounts on its website and photo-sharing service Instagram, and a combined total of around 97,000 followers.,Twitter said it had worked with Facebook to identify and remove 350 accounts that were operated by state-linked organisations in Russia.,Both companies said one of the networks had been identified following a tip from the FBI, which warned on Tuesday that foreign actors and cybercriminals were likely to spread disinformation about the results of November's election.,The warnings follow an alert by Microsoft earlier this month that hackers linked to Russia, China, and Iran are trying to spy on people tied to both U.S. President Donald Trump and his Democratic challenger, Joe Biden.,Graham Brookie, director of the Atlantic Council's Digital Forensic Research Lab, worked with Facebook to analyse the suspended accounts. He said the activity showed Russia was continuing efforts to exacerbate political tensions in the United States and elsewhere.,""That doesn't dismiss the fact that the scale and scope of domestic disinformation is far greater than what any foreign adversary could do,"" he said. ""But Russia's efforts remain an extremely serious national security vulnerability."" Reuters","Sep 25, 2020
                            ,11:48 AM (IST),1 day ago                            ","Facebook suspends fake Russian accounts, warns of US election hack-and-leak threat"
"Singapore's population has shrunk for the first time since 2003 as travel curbs and job losses brought about by the coronavirus pandemic have pushed foreign workers from the global business hub.,The overall population dropped by about 18,000 people, or 0.3%, to 5.69 million, according to an annual population report.,A sharp drop in foreigners, down 2% to 1.64 million, as well as a marginal fall in permanent residents, outweighed a modest rise in citizens, some of whom returned from overseas as the pandemic spread globally.,""These trends were largely due to COVID-19 related challenges, brought about by weak demand and travel restrictions,"" the report said, citing job losses in services, a sector heavily reliant on low-paid foreign labour.,As the economy faces the deepest recession in its history - an economic decline officially estimated between 5%-7% for the year - the government has been raising barriers for foreign hiring to preserve jobs for locals.,But authorities in the low-tax corporate hub, home to the Asian headquarters of many multinational companies, have also warned that a populist turn could hurt business.,""We must be careful not to give the wrong impression that we are now closing up and no longer welcoming foreigners,"" Prime Minister Lee Hsien Loong said in a speech earlier this month, after an election in which opposition parties criticised the government's immigration policies as too slack.,Singapore's non-resident population has more than doubled over the last 20 years, powering population growth in a city-state with one of the world's lowest birth rates.,This has prompted recurring concerns about competition for jobs and the strains on public infrastructure, which again came to the fore on the July 10 ballot, in which the ruling People's Action Party ceded a record number of seats to the opposition.,""As activities ramp up there may be a manpower shortage again down the road,"" said Selena Ling, head of treasury research and strategy at OCBC Bank.","Sep 25, 2020
                            ,11:50 AM (IST),1 day ago                            ","As foreigners depart, Singapore sees population drop for first time since 2003"
"Sydney, September 26,Australian wildlife officials began disposing of hundreds of dead pilot whales on Saturday after concluding there was no longer any hope of rescuing any more.,In Australia's biggest whale beaching, 470 whales were first spotted on a wide sandbank during an aerial reconnaissance of rugged Macquarie Harbour in Tasmania state on Monday.,After days of difficult and dangerous rescue attempts, Australia said they rescued 108 whales, with the rest now believed to have died.,Rob Buck, Incident Controller and Parks and Wildlife Service manager, said 15 whales have already been disposed of at sea, but the operations to dispose of the remaining near 350 mammals was expected to take several days at least.,""Collection and disposal is being undertaken with the assistance of aquaculture companies whose equipment and expertise on the harbour is essential for a timely and effective outcome,"" Buck said in an emailed statement.,The bodies of the dead whales were being separated into groups and enclosed with water booms to try keep them in one place and isolated from sharks and other predators.,Most of the released whales, a gregarious species that lives in deep waters, were expected to ""regroup"" and recover from the traumatic event, officials said. Reuters","Sep 26, 2020
                            ,12:49 PM (IST),1 hour ago                            ",Australia begins disposal of about 350 dead whales as rescue efforts end
"Brussels, September 25,European governments will pay claims above an agreed limit against AstraZeneca over side-effects from its potential COVID-19 vaccine, under different terms to a deal struck with Sanofi, an EU official told Reuters.,The deals reflect different strategies by two of the world’s top drugmakers for protecting themselves as a debate rages about liabilities for vaccines aimed at ending the pandemic.,AstraZeneca has secured the European Union’s backing in a confidential agreement which reflected the lower price sought by the British drugmaker, the official said.,“If a company asks for a higher price, we don’t give the same conditions,” said the official, who was involved in the talks but declined to be identified as the contracts are confidential.,Unexpected side-effects after a drug has regulatory approval are rare, but the speed at which a COVID-19 vaccine is being pursued increases the risks of unforeseen conditions.,The deal with AstraZeneca, which shifts some of the risks involved in the roll-out of a vaccine to taxpayers, was struck in August and its liability clauses have not previously been reported.,Under the deal, AstraZeneca would only pay legal costs up to a certain threshold, the official said, declining to elaborate on how the costs would be shared with individual European governments or the cap.,The financial shield would cover both legal costs and potential compensation, which is rarer but potentially a much bigger outlay in the event of something going wrong. In return for the higher price paid for its vaccine, French drugmaker Sanofi, which is working with GlaxoSmithKline as a partner, did not get any liability waiver.,Spokespeople for AstraZeneca, Sanofi and the European Commission declined to comment on the specifics of the deals.,When asked about AstraZeneca’s relatively low price, a spokesman reiterated the company’s pledge to share the vaccine widely and not to turn a profit from it during the pandemic.,Under the AstraZeneca deal, EU countries have agreed to pay 2.5 euros ($2.92) per dose, while Sanofi has negotiated a price at around 10 euros, the official said.,As part of the supply deals, the only two sealed so far by Brussels, the EU has also made a non-refundable downpayment of 336 million euros to AstraZeneca to secure 400 million doses, proportionately lower than the 324 million euros it paid to Sanofi to secure 300 million doses.,The EU official told Reuters that the contract with AstraZeneca included a narrow definition of side-effects that could limit the possibility of claiming compensation although the company remains liable for its vaccine.,The deal with AstraZeneca was negotiated before it paused late-stage trials of its vaccine candidate this month after a British volunteer developed neurological symptoms. Trials have resumed in Britain but not in the United States.,EU governments would share compensation costs only if unexpected side-effects emerged after the AstraZeneca vaccine was approved.,Liability has been a key stumbling block in talks with other COVID-19 vaccine makers, EU officials have said, as companies fear they risk larger legal costs than they usually face when vaccines are developed in much longer trials.,A European Commission spokesman said advance purchase deals “provide for member states to indemnify the manufacturer for certain liabilities incurred under specific and strict conditions” but “liability still remains with the companies”.,This means it would be the firm’s responsibility to defend its shot in the courts.,Drugmakers have called on EU regulators to set up a Europe-wide compensation scheme, while patients’ organisations are calling for an EU-wide fund financed by pharmaceutical firms that would compensate for unexpected side-effects.,The EU legal regime is among the least favourable to drugmakers on compensation claims, although plaintiffs have rarely managed to win as the law requires them to prove the link between an illness and a vaccine that may have caused it.,The United States has granted immunity from liability for COVID-19 vaccines that receive regulatory approval.,Meanwhile, Russia has said it would shoulder some of the legal liability should anything go wrong with the vaccine developed by Moscow’s Gamaleya Institute. Reuters","Sep 25, 2020
                            ,11:58 AM (IST),1 day ago                            ",AstraZeneca gets partial immunity in low-cost EU vaccine deal
"A cannabis 'garden' sprouting next to Mexico's Senate building has become a smoker's paradise, with Mexican stoners lighting up joints without fear of arrest.,The cannabis seeds sowed in a plaza by Mexico's Senate by pro-marijuana activists in February have mushroomed into strikingly large plants, and become symbolic of a drive to legalize marijuana in a nation riven by drugs-related violence.,""Being able to smoke here (in the garden) in freedom is very important to me,"" said Marco Flores, a barista sitting on a bench overlooking the Congress building.,""I no longer go out on the streets in fear"".,Mexico's Supreme Court has ruled that laws prohibiting cannabis use are unconstitutional but the government is yet to draft legislation that would formally legalise marijuana, leaving pot-smokers facing criminal charges if caught smoking.,But in the garden run by pro-marijuana activists, people are allowed in for 30 minutes at a time and can light up in peace.,So far police appear to be turning a blind eye to the practice, though it's unclear how long that will last.,""It's great that they have opened a space for people who are open to new experiences, or who want to find out a little bit about this subject,"" said Carlos Diaz, another smoker. ""They can come and check it out."",For Jose Rivera, a cannabis activist, the garden is a tool to educate and offer 'human rights'.,""We want (Mexican lawmakers) to understand that we are smoking quietly and that we are not a risk to anyone,"" he said.,""Enough of the mistreatment.""","Sep 25, 2020
                            ,12:15 PM (IST),1 day ago                            ",'Smoke with freedom': Mexicans get high in marijuana garden outside Senate
"Dubai, September 25,The party was going strong: traditional music blared, families cheered, throngs of revellers danced. Then, the police burst in. Officers kicked out guests, slapped hefty fines — even locked up the tuxedoed groom and singers.,In recent weeks, such unhappy endings to long-awaited weddings have become a common story in the Arab world as resurgent coronavirus caseloads trigger tough police action.,Still, in a region where marriage is the cornerstone of society — the gateway to independence and the only culturally acceptable context for a sex life — couples are plowing ahead, despite the deadly risks.,From the Palestinian territories to the United Arab Emirates, officials attribute a spike in virus cases to traditional, large-scale weddings that flout public health measures.,In Jenin, in the northern West Bank, Mustafa Khatib and six of his band members spent two nights in jail for serenading a crowded wedding party this month. Police fined the group $11,000.,“This is not fair,” said Khatib, “People will never stop getting married and will never stop holding parties.”,Mohammed Abu al-Naji, another singer, was released from detention only after pledging to stop singing until the pandemic ends.,“There were some 500 people at the party, with no protection whatsoever,” al-Naji recalled. “I wasn’t happy to be at such a wedding but I had to, to make ends meet,” he said.,Palestinian authorities have shut down dozens of ceremonies, said police spokesman Loaie Irzekat.,Yet the wave of fines, detentions and infections hasn’t stopped determined couples from getting hitched — surrounded by hundreds of their friends.,“You plan to have a small wedding but then all your relatives and friends show up,” explained Qasim Najjar, whose wedding party last weekend in the northern West Bank village of Deir Sharaf was dispersed by police.,“This is our custom.”,For Arab families, large and lavish weddings mark social status. For newlyweds, the custom of accepting cash-filled envelopes helps them set up homes. For Palestinians, the ritual may run even deeper.,“It’s an existential thing,” said Randa Serhan, a political sociologist at the American University of Beirut, referring to Palestinians living under Israeli occupation or in exile.,“If Palestinians stop marrying and procreating, they’ll cease to exist. They don’t have a nation but they have family,” Serhan added.,The celebrations of life carry potentially fatal consequences. Palestinian Health Ministry official Ali Abed Rabu linked over 80 per cent of new coronavirus infections to large gatherings at weddings and funerals.,Indoor wedding halls in conservative towns like Hebron have become vectors of contagion, he said. Coronavirus cases are now surging to new heights. The Palestinian Authority has reported over 34,500 cases in the West Bank and 270 deaths.,In Israel, which is grappling with one of the world’s worst coronavirus outbreaks on a per capita basis, authorities point to large weddings in Arab towns as a leading cause of the spread of the virus.,Along with ultra-Orthodox enclaves, known for large weddings and group prayers, Arab communities are among the hardest hit by the virus.,Arab-Israeli lawmaker Ahmad Tibi told The Associated Press that the infection rate in Arab areas had soared from roughly three per cent to 30 per cent during the summer wedding season.,Israeli citizens, disillusioned after a failed first lockdown, are starting to “disregard government instructions”, he added.,When Egypt’s wedding halls shut down this spring as infections swelled, the wealthy moved their extravagant celebrations to private villas. Working-class Egyptians took their raucous parties to village streets, prompting local police to break up the festivities. But restrictions have relaxed as virus cases waned.,Although Egyptian officials still warn of a possible “second wave”, the government announced last week that weddings could resume outdoors and in certified hotels.,In the UAE, daily infection rates reached a four-month peak, prompting a top health official to scold the public for “complacency and negligence”.,Dr Farida al-Hosani, a Health Ministry spokeswoman, said close to 90 per cent of new cases stemmed from crowds at weddings, funerals and other events.,The Emirati government has intensified its crackdown on illicit bashes. Last weekend, authorities ordered the detention of eight people across the country who had thrown massive, maskless parties.,They remain in custody, facing prison terms of up to six months and minimum fines of $27,226 each.,In the capital of Abu Dhabi, a groom, his father and father-in-law face prosecution after police broke up their tent wedding and issued $2,700 fines to the guests.,The sleepy northernmost emirate of Ras al-Khaimah has never been a match for Dubai, the glittering city-state known for it is Champagne-soaked nightclubs.,Yet the coronavirus has transformed the dusty town into a freewheeling party haven. Early in the pandemic, expatriate party-goers also packed the emirate’s hotels to drink and dance.,While Dubai now tightly regulates banquets and bans wedding parties, Ras al-Khaimah has reopened wedding halls and loosened restrictions.,Many Dubai event organisers, who have seen their incomes vanish, are flocking to the little-known emirate.,“Planners are leaving, vendors and suppliers are leaving, musicians are leaving,” said Stefanie Heller, a Dubai-based wedding planner at Jam Events & Entertainers.,At Jawaher Wedding Hall in Ras al-Khaimah, workers check guests’ temperatures, serve drinks in plastic cups and encourage social distancing at tables. AP","Sep 25, 2020
                            ,12:28 PM (IST),1 day ago                            ","For Arab newlyweds, the party goes on until police bust"
"Seoul, September 25,North Korea expressed regret on Friday that it shot dead a missing South Korean to prevent the spread of coronavirus, the South’s national security adviser said, amid a growing political and public backlash.,North Korea’s United Front Department, in charge of cross-border ties, sent a letter to South Korean President Moon Jae-in’s office a day after Seoul officials said North Korean soldiers killed a South Korean before dousing his body in oil and setting it on fire.,The rare message came as Moon faced intense political fallout over the incident, which coincided with a renewed push for policy to engage Pyongyang.,The letter cited North Korean leader Kim Jong Un as saying he was “sorry” that the incident disappointed the South Korean public and should not have happened, Moon’s security adviser Suh Hoon said.,The soldiers fired more than 10 shots at the man, a South Korean fisheries official who went missing this week after he did not reveal his identity and tried to flee, Suh said, citing the letter.,But the letter said they burned a floatation device he was using, according to their anti-virus manuals, and not his body.,“The troops could not locate the unidentified trespasser during a search after firing the shots and burned the device under national emergency disease prevention measures,” Suh told a briefing, referring to the letter.,The shooting shocked many South Koreans and triggered a fierce backlash from opposition lawmakers, prompting Moon to issue an unusually stringent response calling it “unpardonable”.,In 2008, North Korean troops shot to death a South Korean tourist who strolled into an off-limits area while staying at a North Korean resort complex, resulting in a halt of inter-Korean tourism projects. Moon has pledged to reopen the tour programmes.,The military announced the fishery official’s death a day after Moon proposed a new regional disease control and health initiative including North Korea to cope with crises like the coronavirus and strained ties with Pyongyang.,“Moon and Kim have recently exchanged letters to share hopes to rebuild relations after tackling the coronavirus,” Suh said. Reuters","Sep 25, 2020
                            ,01:11 PM (IST),1 day ago                            ",North Korea’s Kim Jong Un apologises over shooting of South Korean
"Mary Trump, the niece of Donald Trump and author of a recent memoir that painted an unflattering portrait of him, sued the U.S. president on Thursday, accusing him and other family members of defrauding her out of an inheritance worth tens of millions of dollars.,The complaint accused Donald Trump, his sister Maryanne Trump Barry, and his brother Robert Trump, who died in August, of ""rampant fraud and misconduct."",She accused the siblings of seizing control of the real estate empire built by their father Fred Trump Sr, who died in 1999, and exploiting it to enrich themselves.,""Fraud was not just the family business - it was a way of life,"" according to the complaint filed in a New York state court in Manhattan.,Jay Sekulow, a lawyer for Donald Trump, did not immediately respond to a request for comment.,Asked for comment on the lawsuit on Thursday, White House press secretary Kayleigh McEnany said: ""The only fraud committed there was Mary Trump recording one of her relatives and she has really discredited herself."",Trump Barry, a retired federal appeals court judge, could not immediately be reached for comment. A lawyer who represented Robert Trump did not immediately respond to a request from comment. Robert Trump's estate was named as a defendant.,Mary Trump's complaint has renewed attention on her uncle and his family, fewer than six weeks before Donald Trump hopes to win re-election.,Trump is separately trying to keep Manhattan District Attorney Cyrus Vance from seeing his tax returns for a criminal probe, and faces a civil investigation by New York Attorney General Letitia James into whether he inflated asset values to obtain loans and tax benefits.,The complaint by Mary Trump, who is a psychologist, retraces some allegations in her recent tell-all: ""Too Much and Never Enough: How My Family Created the World's Most Dangerous Man."" She said that when her father Fred Trump Jr died in 1981, when she was 16, he left her valuable stakes in the family business that his siblings Donald, Maryanne and Robert were supposed to monitor as fiduciaries.,But she said the Trumps instead moved to siphon funds away, deceive her about what she stood to inherit, and ""squeeze"" her out.,Mary Trump, now 55, said the alleged fraud did not come to light until October 2018, when the New York Times reported on its investigation into tax matters involving the Trump family.,In a statement provided by her lawyer, Mary Trump said her family betrayed her by working in secret to steal from her, telling ""lie after lie"" about her inheritance, and ""conning me into giving everything away for a fraction of its true value."" Prior to his death on August 15 at age 71, Robert Trump had led the family's unsuccessful effort to block Mary Trump from publishing her memoir.","Sep 25, 2020
                            ,09:52 AM (IST),1 day ago                            ","Trump's niece sues him for fraud, alleges she was cheated of millions of dollars"
